source_row,paper_country_code,country,iso3,population_source_location,year,population_1_july_persons,original_population_thousands,variant,source_dataset,source_reference,source_locator,transformation_rule,provenance_class
71799,BHS,Bahamas,BHS,Bahamas,2003,335618,335.618,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71799,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71800,BHS,Bahamas,BHS,Bahamas,2004,339782,339.782,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71800,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71801,BHS,Bahamas,BHS,Bahamas,2005,343894,343.894,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71801,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71802,BHS,Bahamas,BHS,Bahamas,2006,348375,348.375,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71802,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71803,BHS,Bahamas,BHS,Bahamas,2007,353334,353.334,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71803,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71804,BHS,Bahamas,BHS,Bahamas,2008,358120,358.12,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71804,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71805,BHS,Bahamas,BHS,Bahamas,2009,362810,362.81,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71805,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71806,BHS,Bahamas,BHS,Bahamas,2010,367478,367.478,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71806,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71807,BHS,Bahamas,BHS,Bahamas,2011,371729,371.729,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71807,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71808,BHS,Bahamas,BHS,Bahamas,2012,375469,375.469,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71808,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71809,BHS,Bahamas,BHS,Bahamas,2013,378953,378.953,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71809,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71810,BHS,Bahamas,BHS,Bahamas,2014,382298,382.298,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71810,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71811,BHS,Bahamas,BHS,Bahamas,2015,385346,385.346,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71811,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71812,BHS,Bahamas,BHS,Bahamas,2016,388056,388.056,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71812,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71813,BHS,Bahamas,BHS,Bahamas,2017,390485,390.485,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71813,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71898,BRB,Barbados,BRB,Barbados,1950,209917,209.917,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71898,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71899,BRB,Barbados,BRB,Barbados,1951,213398,213.398,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71899,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71900,BRB,Barbados,BRB,Barbados,1952,216506,216.506,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71900,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71901,BRB,Barbados,BRB,Barbados,1953,219232,219.232,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71901,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71902,BRB,Barbados,BRB,Barbados,1954,221553,221.553,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71902,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
71903,BRB,Barbados,BRB,Barbados,1955,223290,223.29,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:71903,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
