chn_evidence_id,paper_country_code,affected_country,affected_country_code,chn_site_code,chn_site_name,event_date,storm_name,wind_mph,chn_original_category,closest_point_of_approach_miles,hurdat_storm_id,match_status,candidate_hurdat_ids,hurdat_original_category,category_conflict_flag,adopted_category,adoption_rule,source_dataset,source_reference,source_locator,source_url,source_sha256,proximity_rule,provenance_class
CHN-MYNN-19650907-044,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1965-09-07,BETSY,121,H3,17,AL031965,CONFIRMED_EXACT_NAME_DATE,AL031965,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:44,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-19661004-045,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1966-10-04,INEZ,86,H1,57,AL091966,CONFIRMED_EXACT_NAME_DATE,AL091966,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:45,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-19741006-046,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1974-10-06,UNNAMED,46,TS,48,AL181974,CONFIRMED_EXACT_NAME_DATE,AL181974,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:46,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-19790903-047,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1979-09-03,DAVID,92,H1,54,AL091979,CONFIRMED_EXACT_NAME_DATE,AL091979,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:47,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-19840926-048,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1984-09-26,ISIDORE,52,TS,9,AL151984,CONFIRMED_EXACT_NAME_DATE,AL151984,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:48,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-19920823-049,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1992-08-23,ANDREW,161,H5,24,AL041992,CONFIRMED_EXACT_NAME_DATE,AL041992,H5,NO,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:49,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-19950801-050,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",1995-08-01,ERIN,86,H1,65,AL051995,CONFIRMED_EXACT_NAME_DATE,AL051995,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:50,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-20011105-051,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",2001-11-05,MICHELLE,92,H1,21,AL152001,CONFIRMED_EXACT_NAME_DATE,AL152001,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:51,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-20040903-052,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",2004-09-03,FRANCES,104,H2,50,AL062004,CONFIRMED_EXACT_NAME_DATE,AL062004,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:52,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-20050825-053,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",2005-08-25,KATRINA,52,TS,41,AL122005,CONFIRMED_EXACT_NAME_DATE,AL122005,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:53,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-20071101-054,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",2007-11-01,NOEL,63,TS,6,AL162007,CONFIRMED_EXACT_NAME_DATE,AL162007,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:54,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-20110825-055,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",2011-08-25,IRENE,104,H2,59,AL092011,CONFIRMED_EXACT_NAME_DATE,AL092011,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:55,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYNN-20161006-056,BHS,Bahamas,BHS,MYNN,"Nassau, New Providence, Bahamas",2016-10-06,MATTHEW,138,H4,16,AL142016,CONFIRMED_EXACT_NAME_DATE,AL142016,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:56,https://www.stormcarib.com/climatology/MYNN_all_isl.htm,a2317eda514184203876dd7aea866bda7fb5b38146c61e0dddc35526283cc711,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19700926-043,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1970-09-26,GRETA,40,TS,61,AL161970,CONFIRMED_EXACT_NAME_DATE,AL161970,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:43,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19731020-044,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1973-10-20,GILDA,58,TS,69,AL161973,CONFIRMED_EXACT_NAME_DATE,AL161973,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:44,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19790902-045,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1979-09-02,DAVID,81,H1,48,AL091979,CONFIRMED_EXACT_NAME_DATE,AL091979,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:45,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19810508-046,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1981-05-08,ARLENE,58,TS,59,AL031981,CONFIRMED_EXACT_NAME_DATE,AL031981,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:46,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19811106-047,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1981-11-06,KATRINA,52,TS,26,AL211981,CONFIRMED_EXACT_NAME_DATE,AL211981,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:47,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19950801-048,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1995-08-01,ERIN,86,H1,43,AL051995,CONFIRMED_EXACT_NAME_DATE,AL051995,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:48,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-19961019-049,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",1996-10-19,LILI,104,H2,11,AL121996,CONFIRMED_EXACT_NAME_DATE,AL121996,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:49,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20040903-050,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2004-09-03,FRANCES,121,H3,68,AL062004,CONFIRMED_EXACT_NAME_DATE,AL062004,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:50,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20050824-051,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2005-08-24,KATRINA,40,TS,2,AL122005,CONFIRMED_EXACT_NAME_DATE,AL122005,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:51,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20050919-052,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2005-09-19,RITA,69,TS,29,AL182005,CONFIRMED_EXACT_NAME_DATE,AL182005,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:52,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20100722-053,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2010-07-22,BONNIE,40,TS,29,AL032010,CONFIRMED_EXACT_NAME_DATE,AL032010,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:53,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20110825-054,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2011-08-25,IRENE,109,H2,27,AL092011,CONFIRMED_EXACT_NAME_DATE,AL092011,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:54,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20121025-055,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2012-10-25,SANDY,104,H2,23,AL182012,CONFIRMED_EXACT_NAME_DATE,AL182012,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:55,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20151002-056,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2015-10-02,JOAQUIN,138,H4,62,AL112015,CONFIRMED_EXACT_NAME_DATE,AL112015,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:56,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYEG-20161006-057,BHS,Bahamas,BHS,MYEG,"Exuma, Bahamas",2016-10-06,MATTHEW,127,H3,33,AL142016,CONFIRMED_EXACT_NAME_DATE,AL142016,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:57,https://www.stormcarib.com/climatology/MYEG_all_isl.htm,811608e19a4386b04f9209c09813884bc924a62df540f6af92e429a1d6ca65de,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19500824-028,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1950-08-24,BAKER,46,TS,2,AL021950,CONFIRMED_EXACT_NAME_DATE,AL021950,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:28,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19541013-029,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1954-10-13,HAZEL,98,H2,37,AL141954,CONFIRMED_EXACT_NAME_DATE,AL141954,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:29,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19550913-030,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1955-09-13,HILDA,81,H1,52,AL091955,CONFIRMED_EXACT_NAME_DATE,AL091955,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:30,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19590922-031,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1959-09-22,GRACIE,40,TS,14,AL081959,CONFIRMED_EXACT_NAME_DATE,AL081959,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:31,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19600919-032,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1960-09-19,FLORENCE,40,TS,10,AL071960,CONFIRMED_EXACT_NAME_DATE,AL071960,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:32,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19631009-033,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1963-10-09,FLORA,86,H1,64,AL071963,CONFIRMED_EXACT_NAME_DATE,AL071963,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:33,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19790901-034,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1979-09-01,DAVID,69,TS,60,AL091979,CONFIRMED_EXACT_NAME_DATE,AL091979,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:34,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19851118-035,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1985-11-18,KATE,92,H1,48,AL131985,CONFIRMED_EXACT_NAME_DATE,AL131985,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:35,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-19870923-036,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",1987-09-23,EMILY,46,TS,55,AL121987,CONFIRMED_EXACT_NAME_DATE,AL121987,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:36,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20040918-037,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2004-09-18,JEANNE,52,TS,59,AL112004,CONFIRMED_EXACT_NAME_DATE,AL112004,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:37,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20071029-038,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2007-10-29,NOEL,52,TS,36,AL162007,CONFIRMED_EXACT_NAME_DATE,AL162007,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:38,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20080902-039,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2008-09-02,HANNA,75,H1,44,AL082008,CONFIRMED_EXACT_NAME_DATE,AL082008,H1,NO,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:39,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20080907-040,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2008-09-07,IKE,127,H3,3,AL092008,CONFIRMED_EXACT_NAME_DATE,AL092008,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:40,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20101106-041,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2010-11-06,TOMAS,69,TS,53,AL212010,CONFIRMED_EXACT_NAME_DATE,AL212010,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:41,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20110824-042,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2011-08-24,IRENE,121,H3,66,AL092011,CONFIRMED_EXACT_NAME_DATE,AL092011,H3,NO,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:42,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20161005-043,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2016-10-05,MATTHEW,132,H4,50,AL142016,CONFIRMED_EXACT_NAME_DATE,AL142016,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:43,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MYIG-20170908-044,BHS,Bahamas,BHS,MYIG,"Inagua, Bahamas",2017-09-08,IRMA,155,H4,43,AL112017,CONFIRMED_EXACT_NAME_DATE,AL112017,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:44,https://www.stormcarib.com/climatology/MYIG_all_isl.htm,f727cb41ec16606331c86810772a804e244feec6196dbcc18e1f09d975d0052c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MZAC-19550928-033,BLZ,Belize,BLZ,MZAC,", Belize",1955-09-28,JANET,173,H5,26,AL101955,CONFIRMED_EXACT_NAME_DATE,AL101955,H5,NO,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:33,https://www.stormcarib.com/climatology/MZAC_all_isl.htm,aba2a18007ac201581cdb2b052fa58ed32d07e1850d6148aade635d484386a4e,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MZAC-19611031-034,BLZ,Belize,BLZ,MZAC,", Belize",1961-10-31,HATTIE,155,H4,50,AL091961,CONFIRMED_EXACT_NAME_DATE,AL091961,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:34,https://www.stormcarib.com/climatology/MZAC_all_isl.htm,aba2a18007ac201581cdb2b052fa58ed32d07e1850d6148aade635d484386a4e,named tropical system passing within 60 nautical miles of CHN location,DIRECT
