panel_index,simulation_id,E3A_H000_MF080_policy_label,E3A_H000_MF080_T_COST,E3A_H000_MF080_C_Q,E3A_H000_MF080_C_F,E3A_H000_MF080_C_R,E3A_H000_MF080_first_stage_cost,E3A_H000_MF080_worst_exercise_cost,E3A_H000_MF080_worst_shortage_penalty,E3A_H000_MF080_budget_usage,E3A_H000_MF080_worst_scenario,E3A_H000_MF080_Q_Vaccine,E3A_H000_MF080_F_Vaccine,E3A_H000_MF080_R_Vaccine,E3A_H000_MF080_paid_R_Vaccine,E3A_H000_MF080_R_level_numeric_Vaccine,E3A_H000_MF080_worst_shortage_Vaccine,E3A_H000_MF080_shortage_loss_Vaccine,E3A_H000_MF080_F_total,E3A_H000_MF080_paid_R_any,E3A_H000_MF080_R1_item_count,E3A_H000_MF080_R2_item_count,E3A_H000_MF100_policy_label,E3A_H000_MF100_T_COST,E3A_H000_MF100_C_Q,E3A_H000_MF100_C_F,E3A_H000_MF100_C_R,E3A_H000_MF100_first_stage_cost,E3A_H000_MF100_worst_exercise_cost,E3A_H000_MF100_worst_shortage_penalty,E3A_H000_MF100_budget_usage,E3A_H000_MF100_worst_scenario,E3A_H000_MF100_Q_Vaccine,E3A_H000_MF100_F_Vaccine,E3A_H000_MF100_R_Vaccine,E3A_H000_MF100_paid_R_Vaccine,E3A_H000_MF100_R_level_numeric_Vaccine,E3A_H000_MF100_worst_shortage_Vaccine,E3A_H000_MF100_shortage_loss_Vaccine,E3A_H000_MF100_F_total,E3A_H000_MF100_paid_R_any,E3A_H000_MF100_R1_item_count,E3A_H000_MF100_R2_item_count,E3A_H000_MF120_policy_label,E3A_H000_MF120_T_COST,E3A_H000_MF120_C_Q,E3A_H000_MF120_C_F,E3A_H000_MF120_C_R,E3A_H000_MF120_first_stage_cost,E3A_H000_MF120_worst_exercise_cost,E3A_H000_MF120_worst_shortage_penalty,E3A_H000_MF120_budget_usage,E3A_H000_MF120_worst_scenario,E3A_H000_MF120_Q_Vaccine,E3A_H000_MF120_F_Vaccine,E3A_H000_MF120_R_Vaccine,E3A_H000_MF120_paid_R_Vaccine,E3A_H000_MF120_R_level_numeric_Vaccine,E3A_H000_MF120_worst_shortage_Vaccine,E3A_H000_MF120_shortage_loss_Vaccine,E3A_H000_MF120_F_total,E3A_H000_MF120_paid_R_any,E3A_H000_MF120_R1_item_count,E3A_H000_MF120_R2_item_count,E3A_H050_MF080_policy_label,E3A_H050_MF080_T_COST,E3A_H050_MF080_C_Q,E3A_H050_MF080_C_F,E3A_H050_MF080_C_R,E3A_H050_MF080_first_stage_cost,E3A_H050_MF080_worst_exercise_cost,E3A_H050_MF080_worst_shortage_penalty,E3A_H050_MF080_budget_usage,E3A_H050_MF080_worst_scenario,E3A_H050_MF080_Q_Vaccine,E3A_H050_MF080_F_Vaccine,E3A_H050_MF080_R_Vaccine,E3A_H050_MF080_paid_R_Vaccine,E3A_H050_MF080_R_level_numeric_Vaccine,E3A_H050_MF080_worst_shortage_Vaccine,E3A_H050_MF080_shortage_loss_Vaccine,E3A_H050_MF080_F_total,E3A_H050_MF080_paid_R_any,E3A_H050_MF080_R1_item_count,E3A_H050_MF080_R2_item_count,E3A_H050_MF100_policy_label,E3A_H050_MF100_T_COST,E3A_H050_MF100_C_Q,E3A_H050_MF100_C_F,E3A_H050_MF100_C_R,E3A_H050_MF100_first_stage_cost,E3A_H050_MF100_worst_exercise_cost,E3A_H050_MF100_worst_shortage_penalty,E3A_H050_MF100_budget_usage,E3A_H050_MF100_worst_scenario,E3A_H050_MF100_Q_Vaccine,E3A_H050_MF100_F_Vaccine,E3A_H050_MF100_R_Vaccine,E3A_H050_MF100_paid_R_Vaccine,E3A_H050_MF100_R_level_numeric_Vaccine,E3A_H050_MF100_worst_shortage_Vaccine,E3A_H050_MF100_shortage_loss_Vaccine,E3A_H050_MF100_F_total,E3A_H050_MF100_paid_R_any,E3A_H050_MF100_R1_item_count,E3A_H050_MF100_R2_item_count,E3A_H050_MF120_policy_label,E3A_H050_MF120_T_COST,E3A_H050_MF120_C_Q,E3A_H050_MF120_C_F,E3A_H050_MF120_C_R,E3A_H050_MF120_first_stage_cost,E3A_H050_MF120_worst_exercise_cost,E3A_H050_MF120_worst_shortage_penalty,E3A_H050_MF120_budget_usage,E3A_H050_MF120_worst_scenario,E3A_H050_MF120_Q_Vaccine,E3A_H050_MF120_F_Vaccine,E3A_H050_MF120_R_Vaccine,E3A_H050_MF120_paid_R_Vaccine,E3A_H050_MF120_R_level_numeric_Vaccine,E3A_H050_MF120_worst_shortage_Vaccine,E3A_H050_MF120_shortage_loss_Vaccine,E3A_H050_MF120_F_total,E3A_H050_MF120_paid_R_any,E3A_H050_MF120_R1_item_count,E3A_H050_MF120_R2_item_count,E3A_H100_MF080_policy_label,E3A_H100_MF080_T_COST,E3A_H100_MF080_C_Q,E3A_H100_MF080_C_F,E3A_H100_MF080_C_R,E3A_H100_MF080_first_stage_cost,E3A_H100_MF080_worst_exercise_cost,E3A_H100_MF080_worst_shortage_penalty,E3A_H100_MF080_budget_usage,E3A_H100_MF080_worst_scenario,E3A_H100_MF080_Q_Vaccine,E3A_H100_MF080_F_Vaccine,E3A_H100_MF080_R_Vaccine,E3A_H100_MF080_paid_R_Vaccine,E3A_H100_MF080_R_level_numeric_Vaccine,E3A_H100_MF080_worst_shortage_Vaccine,E3A_H100_MF080_shortage_loss_Vaccine,E3A_H100_MF080_F_total,E3A_H100_MF080_paid_R_any,E3A_H100_MF080_R1_item_count,E3A_H100_MF080_R2_item_count,E3A_H100_MF100_policy_label,E3A_H100_MF100_T_COST,E3A_H100_MF100_C_Q,E3A_H100_MF100_C_F,E3A_H100_MF100_C_R,E3A_H100_MF100_first_stage_cost,E3A_H100_MF100_worst_exercise_cost,E3A_H100_MF100_worst_shortage_penalty,E3A_H100_MF100_budget_usage,E3A_H100_MF100_worst_scenario,E3A_H100_MF100_Q_Vaccine,E3A_H100_MF100_F_Vaccine,E3A_H100_MF100_R_Vaccine,E3A_H100_MF100_paid_R_Vaccine,E3A_H100_MF100_R_level_numeric_Vaccine,E3A_H100_MF100_worst_shortage_Vaccine,E3A_H100_MF100_shortage_loss_Vaccine,E3A_H100_MF100_F_total,E3A_H100_MF100_paid_R_any,E3A_H100_MF100_R1_item_count,E3A_H100_MF100_R2_item_count,E3A_H100_MF120_policy_label,E3A_H100_MF120_T_COST,E3A_H100_MF120_C_Q,E3A_H100_MF120_C_F,E3A_H100_MF120_C_R,E3A_H100_MF120_first_stage_cost,E3A_H100_MF120_worst_exercise_cost,E3A_H100_MF120_worst_shortage_penalty,E3A_H100_MF120_budget_usage,E3A_H100_MF120_worst_scenario,E3A_H100_MF120_Q_Vaccine,E3A_H100_MF120_F_Vaccine,E3A_H100_MF120_R_Vaccine,E3A_H100_MF120_paid_R_Vaccine,E3A_H100_MF120_R_level_numeric_Vaccine,E3A_H100_MF120_worst_shortage_Vaccine,E3A_H100_MF120_shortage_loss_Vaccine,E3A_H100_MF120_F_total,E3A_H100_MF120_paid_R_any,E3A_H100_MF120_R1_item_count,E3A_H100_MF120_R2_item_count,row_sha256
57,LA-0303,P4,1194934296.5779028,0.0,5338242.678257688,0.0,5338242.678257688,13799663.177180788,1175796390.7224643,0.9999999999999998,h09,0.0,2374314.966240788,R0,False,0,8113169.894084189,451611488.98430234,2873079.315327926,False,0,0,P4,1211169194.4334097,0.0,5338242.678257689,0.0,5338242.678257689,13799663.17718079,1192031288.5779712,1.0,h09,0.0,1122209.3859418028,R0,False,0,8874761.579799712,494004728.57797116,18220476.44865959,False,0,0,P4,1221992459.6704142,0.0,5338242.678257687,0.0,5338242.678257687,13799663.17718079,1202854553.8149757,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,136263122.47833225,False,0,0,P4,1194934296.5779028,0.0,5338242.678257688,0.0,5338242.678257688,13799663.177180788,1175796390.7224643,0.9999999999999998,h09,0.0,2374314.966240788,R0,False,0,8113169.894084189,451611488.98430234,2873079.315327926,False,0,0,P4,1211169194.4334097,0.0,5338242.678257689,0.0,5338242.678257689,13799663.17718079,1192031288.5779712,1.0,h09,0.0,1122209.3859418028,R0,False,0,8874761.579799712,494004728.57797116,18220476.44865959,False,0,0,P4,1221992459.6704142,0.0,5338242.678257687,0.0,5338242.678257687,13799663.17718079,1202854553.8149757,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,136263122.47833225,False,0,0,P4,1194934296.5779028,0.0,5338242.678257688,0.0,5338242.678257688,13799663.177180788,1175796390.7224643,0.9999999999999998,h09,0.0,2374314.966240788,R0,False,0,8113169.894084189,451611488.98430234,2873079.315327926,False,0,0,P4,1211169194.4334097,0.0,5338242.678257689,0.0,5338242.678257689,13799663.17718079,1192031288.5779712,1.0,h09,0.0,1122209.3859418028,R0,False,0,8874761.579799712,494004728.57797116,18220476.44865959,False,0,0,P4,1221992459.6704142,0.0,5338242.678257687,0.0,5338242.678257687,13799663.17718079,1202854553.8149757,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,136263122.47833225,False,0,0,83f096cd277110239e55173ba39d719013deac452788b620043d09eff9fbe442
58,LA-0434,P4,1197078980.5580301,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1177941074.7025917,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,380310963.16683453,False,0,0,P4,1212884941.6175115,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1193747035.762073,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,304248770.53346765,False,0,0,P4,1223422248.990499,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1204284343.1350605,1.0,h09,0.0,1707518.6101368081,R0,False,0,8610833.988485565,479313463.13506055,1707518.6101368081,False,0,0,P4,1197078980.5580301,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1177941074.7025917,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,380310963.16683453,False,0,0,P4,1212884941.6175115,0.0,5702838.954879317,0.0,5702838.954879317,13435066.900559159,1193747035.762073,1.0,h09,0.0,2021656.0893873544,R0,False,0,8436701.602716211,469620558.0135952,2609626.808056741,False,0,0,P4,1223422248.990499,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1204284343.1350605,1.0,h09,0.0,1707518.6101368081,R0,False,0,8610833.988485565,479313463.13506055,1707518.6101368081,False,0,0,P4,1197078980.5580301,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1177941074.7025917,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,380310963.16683453,False,0,0,P4,1212884941.6175115,0.0,5702838.954879317,0.0,5702838.954879317,13435066.900559159,1193747035.762073,1.0,h09,0.0,2021656.0893873544,R0,False,0,8436701.602716211,469620558.0135952,2609626.808056741,False,0,0,P4,1223422248.990499,0.0,5702838.954879317,0.0,5702838.954879317,13435066.90055916,1204284343.1350605,1.0,h09,0.0,1707518.6101368081,R0,False,0,8610833.988485565,479313463.13506055,1707518.6101368081,False,0,0,bd844b099216189e2105253b53a5ab9089a800390126e3f60087e55d4482dcbe
59,LA-0251,P4,1189303524.741144,0.0,4381011.466008691,0.0,4381011.466008691,14756894.389429787,1170165618.8857055,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,214596333.4877213,False,0,0,P4,1206664576.9640026,0.0,4381011.466008692,0.0,4381011.466008692,14756894.389429785,1187526671.1085641,1.0,h09,0.0,1574091.5011528784,R0,False,0,8309783.542479235,462555791.10856414,1574091.5011528784,False,0,0,P4,1218238611.7792418,0.0,4381011.466008691,0.0,4381011.466008691,14756894.389429787,1199100705.9238033,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,117209359.30023262,False,0,0,P4,1189303524.741144,0.0,4381011.466008691,0.0,4381011.466008691,14756894.389429787,1170165618.8857055,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,214596333.4877213,False,0,0,P4,1206664576.9640026,0.0,4381011.466008692,0.0,4381011.466008692,14756894.389429785,1187526671.1085641,1.0,h09,0.0,1574091.5011528784,R0,False,0,8309783.542479235,462555791.10856414,1574091.5011528784,False,0,0,P4,1218238611.7792418,0.0,4381011.466008691,0.0,4381011.466008691,14756894.389429787,1199100705.9238033,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,117209359.30023262,False,0,0,P4,1189303524.741144,0.0,4381011.466008691,0.0,4381011.466008691,14756894.389429787,1170165618.8857055,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,214596333.4877213,False,0,0,P4,1206664576.9640026,0.0,4381011.466008692,0.0,4381011.466008692,14756894.389429785,1187526671.1085641,1.0,h09,0.0,1574091.5011528784,R0,False,0,8309783.542479235,462555791.10856414,1574091.5011528784,False,0,0,P4,1218238611.7792418,0.0,4381011.466008691,0.0,4381011.466008691,14756894.389429787,1199100705.9238033,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,117209359.30023262,False,0,0,94ebfbd224339599c6345424dd55ae52ce51a59a0ff95868a9bc0da337847d9d
60,LA-0758,P4,1208538228.4825368,0.0,2941189.597611884,4709721.504433582,7650911.102045465,11486994.753393011,1189400322.6270983,1.0,h09,0.0,1320956.811229827,R2,True,2,8343443.565448016,464429442.6270984,1320956.811229827,True,0,1,P4,1219254017.8685887,0.0,3093445.1830609967,3962822.47517221,7056267.658233207,12081638.197205272,1200116112.0131502,1.0,h09,0.0,1111470.6751440775,R2,True,2,8535951.99793673,475145232.0131501,1111470.6751440775,True,0,1,P1,1222745210.9977245,19137905.855438404,0.0,0.0,19137905.855438404,0.0,1203607305.142286,0.9999999999999961,h09,680856.5857220277,0.0,NONE,False,0,9082723.935439173,505580745.1422861,0.0,False,0,0,P4,1208538228.4825368,0.0,2941189.597611884,4709721.504433583,7650911.102045467,11486994.753393013,1189400322.6270983,1.0,h09,0.0,794214.3303067567,R2,True,2,8827496.454209154,491373762.6270984,12111411.125930425,True,0,2,P4,1219254017.8685887,0.0,3093445.1830609967,3962822.47517221,7056267.658233207,12081638.197205272,1200116112.0131502,1.0,h09,0.0,1111470.6751440775,R2,True,2,8535951.99793673,475145232.0131501,1111470.6751440775,True,0,1,P1,1223661528.1057193,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1204523622.2502809,1.0,h09,657241.970512473,0.0,NONE,False,0,9099185.510388777,506497062.25028086,0.0,False,0,0,P4,1208538228.4825368,0.0,2941189.597611884,4709721.504433582,7650911.102045465,11486994.753393011,1189400322.6270983,1.0,h09,0.0,1320956.811229827,R2,True,2,8343443.565448016,464429442.6270984,1320956.811229827,True,0,1,P4,1219254017.8685887,0.0,3093445.1830609967,3962822.47517221,7056267.658233207,12081638.197205272,1200116112.0131502,1.0,h09,0.0,1111470.6751440775,R2,True,2,8535951.99793673,475145232.0131501,1111470.6751440775,True,0,1,P1,1224516413.3882923,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1205378507.5328538,1.0,h09,635210.5287548815,0.0,NONE,False,0,9114543.466744285,507351947.5328539,0.0,False,0,0,c169f1463d512f7defac445a620ef3ec1bcb3ddb28d55555132499fadf275367
61,LA-0129,P4,1194869229.6980214,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760645,1175731323.842583,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,254481253.21299437,False,0,0,P4,1211117140.9295044,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760643,1191979235.074066,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,183429432.51466644,False,0,0,P4,1221949081.7504933,0.0,5327181.3086778335,0.0,5327181.3086778335,13810724.546760641,1202811175.8950548,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,136061552.04911447,False,0,0,P4,1194869229.6980214,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760645,1175731323.842583,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,254481253.21299437,False,0,0,P4,1211117140.9295044,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760643,1191979235.074066,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,183429432.51466644,False,0,0,P4,1221949081.7504933,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760641,1202811175.8950548,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236839402.32775974,False,0,0,P4,1194869229.6980214,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760645,1175731323.842583,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,254481253.21299437,False,0,0,P4,1211117140.9295044,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760643,1191979235.074066,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,183429432.51466644,False,0,0,P4,1221949081.7504933,0.0,5327181.308677834,0.0,5327181.308677834,13810724.546760641,1202811175.8950548,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236839402.32775974,False,0,0,3ea7c3b243977b46a073a4e3506b67e262c7ba409cfca68e797501ee61963728
62,LA-0534,P4,1189570639.2048428,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1170432733.3494043,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,216578740.31389806,False,0,0,P4,1206878268.5349617,0.0,4426420.924837503,0.0,4426420.924837503,14711484.930600975,1187740362.6795232,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,157540902.54131082,False,0,0,P4,1218416688.0883744,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1199278782.232936,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,118182344.02625261,False,0,0,P4,1189570639.2048428,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1170432733.3494043,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,216578740.31389806,False,0,0,P4,1206878268.5349617,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1187740362.6795232,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236151351.09034902,False,0,0,P4,1218416688.0883744,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1199278782.232936,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,118182344.02625261,False,0,0,P4,1189570639.2048428,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1170432733.3494043,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,216578740.31389806,False,0,0,P4,1206878268.5349617,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1187740362.6795232,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236151351.09034902,False,0,0,P4,1218416688.0883744,0.0,4426420.924837502,0.0,4426420.924837502,14711484.930600975,1199278782.232936,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,118182344.02625263,False,0,0,f22b0712c5a4d8baa186528d3a6e2992dd9637af04f7ce278e61b83d6ed84d71
63,LA-0988,P4,1196732356.633541,0.0,5643912.887716196,0.0,5643912.887716196,13493992.967722282,1177594450.7781026,1.0,h09,0.0,2534812.8447992397,R0,False,0,8131351.875145564,452623570.7781027,2534812.8447992397,False,0,0,P4,1212607642.4779203,0.0,5643912.8877161965,0.0,5643912.8877161965,13493992.967722282,1193469736.6224818,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,191829265.31899846,False,0,0,P4,1223191166.374173,0.0,5643912.887716196,0.0,5643912.887716196,13493992.967722282,1204053260.5187345,1.0,h09,0.0,829433.2938922875,R0,False,0,9090735.49365361,506026700.5187346,19316248.148010563,False,0,0,P4,1196732356.633541,0.0,5643912.887716196,0.0,5643912.887716196,13493992.96772228,1177594450.7781026,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,267105525.55849102,False,0,0,P4,1212607642.4779203,0.0,5643912.8877161965,0.0,5643912.8877161965,13493992.967722282,1193469736.6224818,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,191829265.31899846,False,0,0,P4,1223191166.374173,0.0,5643912.8877161965,0.0,5643912.8877161965,13493992.967722282,1204053260.5187345,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,141645091.8260034,False,0,0,P4,1196732356.633541,0.0,5643912.887716196,0.0,5643912.887716196,13493992.96772228,1177594450.7781026,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,267105525.55849102,False,0,0,P4,1212607642.4779203,0.0,5643912.8877161965,0.0,5643912.8877161965,13493992.967722282,1193469736.6224818,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,191829265.31899846,False,0,0,P4,1223191166.374173,0.0,5643912.887716196,0.0,5643912.887716196,13493992.967722282,1204053260.5187345,1.0,h09,0.0,829433.2938922875,R0,False,0,9090735.49365361,506026700.5187346,19316248.148010563,False,0,0,0127c3164035f635ec32e17583b9047bb8a58b55660f0a48836d4a4ba99f3f62
64,LA-0056,P4,1194758312.7158742,0.0,5308325.421712785,0.0,5308325.421712785,13829580.433725692,1175620406.8604357,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,354001641.97295034,False,0,0,P4,1211028407.3437865,0.0,5308325.421712785,0.0,5308325.421712785,13829580.433725692,1191890501.488348,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,283201313.57836026,False,0,0,P4,1221875137.0957284,0.0,5308325.421712784,0.0,5308325.421712784,13829580.433725692,1202737231.24029,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236001094.64863354,False,0,0,P4,1194758312.7158742,0.0,5308325.421712785,0.0,5308325.421712785,13829580.433725692,1175620406.8604357,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,354001641.97295034,False,0,0,P4,1211028407.3437865,0.0,5308325.421712785,0.0,5308325.421712785,13829580.433725692,1191890501.488348,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,283201313.57836026,False,0,0,P4,1221875137.0957284,0.0,5308325.421712784,0.0,5308325.421712784,13829580.433725692,1202737231.24029,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236001094.64863354,False,0,0,P4,1194758312.7158742,0.0,5308325.421712785,0.0,5308325.421712785,13829580.433725692,1175620406.8604357,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,354001641.97295034,False,0,0,P4,1211028407.3437865,0.0,5308325.421712785,0.0,5308325.421712785,13829580.433725692,1191890501.488348,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,283201313.57836026,False,0,0,P4,1221875137.0957284,0.0,5308325.421712784,0.0,5308325.421712784,13829580.433725692,1202737231.24029,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,236001094.64863354,False,0,0,e3756c1e083448feff88351c623ed773f48854200e420997cc37850d10ad5568
65,LA-0241,P4,1210129400.7577832,0.0,7921410.388837328,0.0,7921410.388837328,11216495.46660115,1190991494.9023447,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,528263070.1049221,False,0,0,P4,1223325277.777314,0.0,7921410.388837327,0.0,7921410.388837327,11216495.46660115,1204187371.9218755,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,422610456.08393764,False,0,0,P1,1227924147.548334,19137905.855438434,0.0,0.0,19137905.855438434,0.0,1208786241.6928954,0.9999999999999977,h09,1375244.743851569,0.0,NONE,False,0,8691710.291982168,483815361.6928954,0.0,False,0,0,P4,1210129400.7577832,0.0,7921410.388837328,0.0,7921410.388837328,11216495.46660115,1190991494.9023447,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,528263070.1049221,False,0,0,P4,1223325277.777314,0.0,7921410.388837327,0.0,7921410.388837327,11216495.46660115,1204187371.9218755,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,422610456.08393764,False,0,0,P1,1228660840.053436,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1209522934.1979976,1.0,h09,585196.9549794181,0.0,NONE,False,0,9188997.811835252,511496374.19799745,0.0,False,0,0,P4,1210129400.7577832,0.0,7921410.388837328,0.0,7921410.388837328,11216495.46660115,1190991494.9023447,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,528263070.1049221,False,0,0,P4,1223325277.777314,0.0,7921410.388837327,0.0,7921410.388837327,11216495.46660115,1204187371.9218755,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,422610456.08393764,False,0,0,P1,1229348143.1441438,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1210210237.2887053,1.0,h09,565580.5378776677,0.0,NONE,False,0,9201345.165433772,512183677.28870547,0.0,False,0,0,cf983ca9bfb44989f9b1cc79a6e66e58d143148759ffd1ce5464bee87eef8db1
66,LA-0773,P4,1201204410.4799604,0.0,5310805.588575642,1093356.453031841,6404162.041607482,12733743.813830996,1182066504.624522,1.0,h09,0.0,2385206.5915922504,R1,True,1,8211692.02041754,457095624.624522,2385206.5915922504,True,1,0,P4,1215492680.9412997,0.0,5372188.659240246,884794.9019440763,6256983.561184322,12880922.294254152,1196354775.0858612,0.9999999999999998,h09,0.0,1930220.1276373402,R1,True,1,8468379.834109321,471383895.08586127,1930220.1276373402,True,1,0,P4,1225203114.9485013,0.0,5413905.13279531,743054.6413746019,6156959.774169912,12980946.081268566,1206065209.0930629,1.0,h09,0.0,1621007.3335235547,R1,True,1,8642827.125126883,481094329.0930629,1621007.3335235547,True,1,0,P4,1201204410.4799604,0.0,5310805.588575642,1093356.453031841,6404162.041607482,12733743.813830996,1182066504.624522,1.0,h09,0.0,2385206.5915922504,R1,True,1,8211692.02041754,457095624.624522,2385206.5915922504,True,1,0,P4,1215492680.9412997,0.0,5372188.659240246,884794.9019440763,6256983.561184322,12880922.294254152,1196354775.0858612,0.9999999999999998,h09,0.0,1930220.1276373402,R1,True,1,8468379.834109321,471383895.08586127,1930220.1276373402,True,1,0,P4,1225203114.9485013,0.0,5413905.13279531,743054.6413746019,6156959.774169912,12980946.081268566,1206065209.0930629,1.0,h09,0.0,1621007.3335235547,R1,True,1,8642827.125126883,481094329.0930629,1621007.3335235547,True,1,0,P4,1201204410.4799604,0.0,5310805.588575641,1093356.4530318407,6404162.041607481,12733743.813830996,1182066504.624522,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,354167039.35763717,True,1,0,P4,1215492680.9412997,0.0,5372188.659240246,884794.9019440763,6256983.561184322,12880922.294254152,1196354775.0858612,0.9999999999999998,h09,0.0,1930220.1276373402,R1,True,1,8468379.834109321,471383895.08586127,1930220.1276373402,True,1,0,P4,1225203114.9485013,0.0,5413905.13279531,743054.6413746019,6156959.774169912,12980946.081268566,1206065209.0930629,1.0,h09,0.0,1621007.3335235547,R1,True,1,8642827.125126883,481094329.0930629,1621007.3335235547,True,1,0,59bc7fd0668283010a4d406071851bb32596447ca3b3166129ab83034b876af6
