heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h04,LA-0349,349,cc817dfbd14666df9cffe6178ab1c3ea695c6024deec717f1773885d88c1ae4d,25ea8ac9d7b45d7cbc4fce5a85c137f01f716389e9eedcb5d0e28f7cb11c86c9,c526cec696c0b2254a7cdc1651cc9e6265d6e89ae78e4571153958b71d41410d,8948a75374f6fd975d89262e878fe65efbd066724f34ae092ea3eff353ad6744,aeb8c9f43276d5158c723fccf69b2d31a7cf0e197375d4ba8020d93738ee7899,548d9f423f1da3abeeea9f72ac558d86e9c020483bd789b8cc7ae9a63df49a80,0.0,26937131.040560737,46075036.895999216,46075036.895999216,0.0,0.0,0.0,0.0,218038.02530469844,0.0,39480000.0,39698038.0253047,0.18905541659707636,83b4e3195f1c723969d21058983b3c0bdc8615750da74ea1739a5fcce1863522,PASS
h04,LA-0460,460,8c187a48ef5eeaa90d3b873f86b0b4f0822ec9734b6d0c6aa479d84569ca805e,ad89d939183b6d03309ddf45ccc19d342a18ae85066ddf07995ab6979c658dee,5f1275ad1fbcda5c7ed7beeff659c90ec703440282dab6263ffbd2f4880e8e1b,8bb6f96d74daab4f54f8294c104bfefa930f5199cf92dcb0d8a25a20e8a12823,94986a28d5a09cad91d2d097b86efe74fc13aa4136c78d91f8abadf7d92187c2,a8a326c072eb43e78f25d96fabfca907b9eca4c49dee6407c87d0a3324b581a3,0.0,14800262.4,33938168.25543848,33938168.25543848,0.0,0.0,0.0,0.0,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,9b9b87db02b816e3f854114e665b25b72d709adf1c41c07c22cc2626ac59665c,PASS
h04,LA-0561,561,a7e12db6237508448357a7c9f8ddd1f0ef6a947427ff7630b7d3005791137aac,50851a5b7deb677bad697520291e43f4448e6392a494582c655416ae593f3027,40a6905d787113641792b6f56d351461a78ded81c41ff79360f33ddc61c90a65,32b4fc6d127953ad6df2c6fbf74b8a3e367f01d72376d9d324e38bc78cfc03b9,b88901ae8a6a53378914fba062921aa98a1f0ca14630747fea21e49f68f33ba9,8fc43424ce66f21be870f60150d1b9f2c23a31299a1cbad647c1f7665a87069c,2717575.406047464,49637199.999999925,59626854.22777391,59626854.22777391,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,8e4aad0169c7cd15ced307d11b93aceed08dc0db83166f2072034d61c151115c,PASS
h04,LA-0563,563,8389caa098d62ef7f9d7ecf508ae095ea4df66e10cbc908f0212ec9c2d3c41cd,20b3c190a0396ab13dbc5d012cc43e197347c389f6c1213c8cfb3df258f42715,7e1a24f6c9544a2097889e12406f0033112d01eeb0ae1c2f8d9308dec6b8fe23,2d6bf122be2e26b49e505da0fce8dcd394a81c47d8db2a54b1ef40c48efe56f0,5951c77a9d9545707d8d2edb2f78fcee1840ef94e3019e300cb190da032bb9cd,04954652644d94697c44d645e3efa5c1eb3411fe983635ae51497a126c081f3d,2078792.1574532806,49637199.999999925,52002960.62889315,52002960.62889315,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,37fb9a97d2f02e24eb4ecaa85ba4e4be8ac59ca5042144bf658a53418d4e62d6,PASS
h04,LA-0925,925,8a6b1675279ac8e62ca933f3fb682c6e9e1ba23fe6e0a1f1028212c9238060c1,22afecd3e42f3d210e46bdda0658e8dbac134a9bea99b4d0daf350da8acd31a3,a14987f1c27cb35e0bce44dce59f1f75a88b66c9a4f053665b9952c448ec4efd,38b9a4ba709d709145e907b23b512ddbfe4e0ea5a876df6581a9a13d1f82a9dc,068b804f43cab9ad582b079ba303cbe69874e00c476d8f97ed51b2a8ba43967c,d73377e95c93445a069cf6117dbc60ef4824f9c25b843a84b457faa6bb33138d,5710228.336519337,38117462.400000006,52455610.1776982,52455610.1776982,0.0,0.0,9000000.0,472837.0221327954,0.0,0.0,39480000.0,48480000.0,0.009659032058121908,74af4362254c14b0821144d29f066f123d9891f75cecacfc92faf13a3a6a51e6,PASS
h04,LA-0803,803,e7112e7c31dc0b3645ccfbcdfa2634fdabe1f82c3249ecc8c83120b08d7d2aad,a2ff426a0e96d455fddc226acded307d3fb65db13aa0686bda38ff48e74b164c,f913391d784ec261a4ab256db8c08b0bcd7afb194436c54533840587d7103b97,91adf603f842ace1563cd3a3dbe8f5ae6c5e579a6b0c8e29ad9526508a808338,31d78d6f0eababeac71758119ede1027f07f30e175cb5b5b05f4e8129399bf43,98188129cd4b8b982a4ad1362f54823be3617a9ef94c2d63de677a04a0f68e9b,2490338.701355177,49637199.999999925,57844856.01448421,57844856.01448421,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,5c11b75082456f4083648553b4fdcee60ca62da234970c56507c56a29c356159,PASS
h04,LA-0008,8,014d633e47729ff1a8293c52748299f4caffe7152661bcec10d825c06e121936,07f320947b5159798c4c3999e4a07ee1b90f485adad7089d15594e566d1843d5,a096a2c4c9528d6431a28066d605f596b82eb7b76de9aab0ab7303238adf1d3f,3af60c16b6ade13f8e34f9a443d1297e512b096132cdb17671a5e3173f26da4d,9c2e1dbc3b0712602f06c27c16d17c75c22c588fa779ca5c3a55bf8f0d429977,b1a69df44e49aa9df0de048892deb639234d2cc4328c81f2270c349f03ddce85,0.0,16843468.98564865,35981374.84108708,35981374.84108708,0.0,0.0,0.0,0.0,36706.06829636119,0.0,39480000.0,39516706.06829636,0.19275963412641706,33f0de387468a39f6246a3977e14053d124f68e171eaff06d7bbc426d49cb90d,PASS
h04,LA-0461,461,d5b84c3f518aec6e92c309265e75b9ca44f06e6e09c9024f0e2b807869f90010,d158492c09649e60b964ee3ff46817b7a6525135b096d68f2b4a718c88de0910,7bd90eb75e11a4a64569e081c7d1119e9407c90ab985ca600c83483ffbeaf9a3,2cc613eee5cab0f7342e9b44a6eaee4fdb38b3e58379fefe19a8916f7f90ce81,a4b0556ba57b13f147f36e9814338de759cb6296cae75dc7e852d5a3f6eb548d,e39d4b18eaf75c7baff7de87819bae4adb013eece401434e111c58141e7b54f8,2097030.330049987,49637199.999999925,62802417.46120222,62802417.46120222,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,b6896f72dd90f27a225d56c36955ab38768c7266301750f27a7e82ae6de90c75,PASS
h04,LA-0873,873,c8e576aa2cad913d1dd207c19e696566757770f52ff0ed832752d24b136ef156,471b5f520abd70588f18886fde68bb55eb6ade1de1a282225059060e738aba76,678a3e072e37a4867a892117a8d9070fae3f2a5fb70847d8853ef9dcb8db495b,08cd71730a6ad04b854195e6537c17045d487649d18deddfac3ac3f7a1b71acd,ca922e2d2bca22287a721266bad8de234a015b254b2997e55e74e52fce2d67d2,83f63e64aec4a322c71f4e2171356b500d2d09d487dd446bc981f363f55fb1fc,10396432.922261383,31437962.5903991,49897102.606088355,49897102.606088355,0.0,9000000.0,0.0,0.0,472837.0221327954,25827731.03286605,13652268.96713395,14125105.989266746,0.711454803265428,abf78c07389c64f26d5d7c7bacd1cdaa8856bd8f9c70f677103c9b1d3f9baae5,PASS
h04,LA-0954,954,b6863bfede4403ea1985eab18c0c3f04ecbf0726c32a6586b281862bef57566d,66cd531f708222daebdec2ed317800e23b79a11d55b2106c20c847e6833200a7,51008fbd1b560e642b7b3e335280fdaf5ebb4dd3e6fc191e7c3832d2d32fb89a,3b9c9f5bd1070cebbfa3e32a4d13b4a9c594ad45c8f2b1d71b4dde7a8824fbf8,28a9b8af71ce43a4f1ad080ff3d58fe7b3aa8c0af6daefac7e39bb27dfae05c5,04453f3123dc3bcf3c64d8d4c855831a5830547df27c4569b50a184dc32847df,2069100.9195891034,49637199.999999925,62109241.87032778,62109241.87032778,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,34559be584e61d6f3cf320848745624d4e06b2add336b096e227dfd667f0ad84,PASS
h04,LA-0631,631,7858270eeb1f6df5b49f39172f584a2c0807a1129edbe26685cc9f2657ca63a9,19650ebcf87a692b029c220118599b6f73f2d2b8d39007af5ca23cb85f6ac78c,e74e3cd36779274f8864629e991c8605544f3b23c8f14aca2146f4e4cf619c4e,cd2cfd3b32b30e2122a35437373139acccc2562b831e175b9a4e42593c46716d,de3921af066bc983098cddaa3ab677b7a4960177fdc2986bf384c9296e4a3a04,50268edfeb0c88f51102af2df1cf4e98a8768ce8c0db62ffe1fc2bf2ed0e39f1,5049978.452343437,49637199.999999925,56599359.10623839,56599359.10623839,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,c941d452736bcc8ac8c11c041f9a3a0b14f9674712b0e1b9664bdf2c614cd667,PASS
h04,LA-0266,266,7b07fcffec699830be8b753daf9bfff62e2b64a54036ce1dc88a997d072db80f,dbab22361b89fd690d685fa013fa6ea266c347545015eabbe2e0abdfdf25cdec,08e8761301aa92193795eea6383af06bfb8de210c5e5730961135d2203af5ccf,4ac8344542d1314dc644b7807f0f64844e51649e01e6428cec5d41b69da65a0d,c252e42e4c947c8bcbaa923c83977764418be740f9655f452903d1d283c52120,2ac5354f145e55d41a94b2e585debd8489654e891d01ea04495fd00eda551067,8860836.470880106,14800262.4,25968489.10779327,25968489.10779327,0.0,9000000.0,0.0,472837.0221327954,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,e2b2a715dac0d675c9786f7bab71f0030c71826e4160821c035073264d111960,PASS
h04,LA-0537,537,3090be48ed5d87d9f61fd0ad5279d738c6fbaae7c7573ce2eacfbba207f927b6,bc3d0f288d63142cb9ee7736220166cb78a8443edcd08147fd6fa1082bf3e687,386c1aaeb6ab8b882dba5a0dd661e7ab34cde5d525fbee9e85b560bb6ffff24f,bda36cfe56a776701d083da7be653f29e7ab7a2dd9b9c9244adf0e2c2811e502,a459c2026cb0b4c87bf981d711e3f27270f3fb2f9219ab649ba8b85c851484f3,055d73a6ed3c509d5739c84c10cbaae68ef6d205abc72ae89f0a44c1f5ac3a63,0.0,14800262.4,33938168.25543848,33938168.25543848,0.0,0.0,0.0,0.0,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,ba6b399795620f70dc83c967658b75c5c5bf7c0dae92c7603a891cf167e14c16,PASS
h04,LA-0751,751,a16a8bcf856efe0b12f487c10fc86c794cface8718c0fda736f5d6862a85671d,127f7b7ca57f673a8d4de57df32219d6dc34629b3c2603ddd80386724e5477a8,39df933798f8f15f115508e8cf77662f1cd7864664013f056f16126a45c7b41f,a7647b74a30a12a894d7aab50c244d38ad056b7d4c1698e0f3771b8e0a2a3b80,38f72fbd8a26c57ba1ac68a30d6f292da9f1b755bd394b2d6a5204b68d11e274,3e0961980cbf46c3ce562225a46dafebbc52603f47e670ef44e17c94185940f1,3177700.4345287466,49637199.999999925,53363697.1688602,53363697.1688602,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,b5218661cb857636f65f2693b77ea79aff45d8720a093d4f630e032187306369,PASS
h04,LA-0580,580,86ce04d204c80e537086a1c79688135f356ba8b687c873562daef6186da9c0d5,e34f69d6103e23f77707b67a0ed729599c5ce477f5555d7e3942fef2b65aa89f,058f4e0c592f4d62e8c464f4d4358b2fdcf911a55337e489ce7b9f79df5b56f8,01ba9f59234a083694d8de1bd8d52d30e2eb06da68a7c206dc59b751f63b7e09,9f003baf5a3cdae7cacdef17f76974e151614dc7d5f5f17f47acf9a59bfdd5b8,e0433bbd61e7cd10f4644d2513f71be3e663edb5083618284a2e56a7af064180,13647647.8444775,26319999.999999925,44462549.98098018,44462549.98098018,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,ea86358a0732dbfc9824619df77629d055ee9ef888375c915d167cdb26eedb10,PASS
h04,LA-0675,675,e085d89ae4e48abfa1c97b40843322450aba65477d76648a16128b7b55632db1,c265438c4bad91431a516693979d957288ac56c94c1d846f5955caa442fa0f16,26c091383c399cb64e80ec89d538fbaf4aad54cc73f2caa1729951c494a10edc,994ee0905c1ba68fb0a1208e70065221da9c0f1d4d6decd880aecd4f4dc2035b,6960a03008b8b9f48bca3084c02bdb93b73277eca52cd07b3818a444ad4e56ca,38790f21a1208aff3330ee6048c53819b7403e9c11aeef119a2d30a9e933a683,8074031.977116365,26319999.999999925,34661323.88607555,34661323.88607555,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,7fbdcda330d4b8f628cbc5dff9fc787e73b45710d6e44243a186b17c6edf2525,PASS
h04,LA-0291,291,935e2b72bceabca90d82324a6b590845bb4f3055b6008fd73d7f76466fb6fd07,a74cc2a6364a9030691ae7ca176092a0294200da6891d0749e94c00b376de399,31c7f9eb8d9c91727cf9b8f27714b6da0666d4846a1d61ed91f47edd447a0ba2,adc788f2425b06ba5fa2463ba714dfe315ea87b15bfbc2767c60bbbeaadf36ee,094916a355426c04e851e494d52a43a628e9c30d42aaac879101666f5ba45479,98728cda816ffa88d4b79cfbd7c687db87b72fb657f605f7b9a3e2b38fd16bf0,6456800.775781723,14800262.4,25442345.91077081,25442345.91077081,0.0,9000000.0,0.0,472837.0221327954,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,6e562428b23f0943e7e5b556fc33c57205d0e9a0f587f3c96e4a6e18463660b7,PASS
h04,LA-0482,482,87f17fefd77ba73afe92e23f944ba9afa9651877d536f7897ea21e048c15c4f9,02d7fef37ba63c13d08807d7af827269285aeb77c3563178d153c3ca65f6b6a0,9994c24d1413c20b36c03af5d93b33de98fb799176941732232f939c15ffd042,9d67f2768c466af5fd190c3c747160f31a616a5005764f128e87dd58617e1c37,58dd75841191cd39b108736f10bb9227bba2065885a110ba754a639e0c18a17e,21317c8311078f496e20e83ca2fb88c759793caa89d13f64048d28c21f6b794a,14066100.609304864,26319999.999999925,40851343.87540753,40851343.87540753,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,a341152504ba88e69f483ebb2455fa44d170351e37cdde4df0c0c54f85fbf48a,PASS
h04,LA-0568,568,191d089f0b3a629987a089a95528fc4676e73895f4bdf77c6071f96732ea8afc,48fb7b46842b1d826b9c1a81a0eaad0cde6c720b7deaaf548b29379af1279c1d,100ee3563e758d3fee4ae3f2378fe2549f8d54d62013ef7b490ceceeedd23bb9,90a09963c36437859cb59fee02b9c0880e6e5650ce5413f294a22557737b2dcc,3763e30c914908b99c3640fde9c5092a5e25e1a43f700099a4aef28515b7abdf,eae90ab9a9246dffdb745a63c691e492fe900cec0ab65350b24c4de6c983b5b4,5496369.651509017,49637199.999999925,60141392.707366556,60141392.707366556,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,23a4bca5c78418f4afa0b8d0e7e7cb8037b93b7f0b2e7812818ec699a298beb9,PASS
h04,LA-0800,800,64869bba2cb41303fd0260dc55f4250aa95a090a5a9f8e1a04daa7a92a962b23,d529d4a0dc29edfe592e73f714282a2d97495b805e40533f2b9d6565b970960a,23862cb1e803758c127b698a8142874fb1879502ab42d12d1cdb5d5e9fca6ec1,da82ee469ecf6d62135bcb531c2f8bcd50209b5d440ff7d0c721d250ea48aaf9,d60b43e35c7bdd802c43028b5fd39f465fc0c13e33d8487f6beba22744a089ed,5a6ec685fcb5e783608bfcc39c39c8c3c9ae262adf50a4127f145b32fdb2a19e,5851513.579044132,26319999.999999925,40979490.78042668,40979490.78042668,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,bc43c2a6da32c745131ae3fa6c5f16125de711a473b96134122f86a500925ff7,PASS
h04,LA-0187,187,c2657f20019a96982a3f80c7f57e5f885c5ec38d03b296d7854d6c245a7cbed7,800a3dfdab467f477a69a3876f27827034ef030205d7aa4aa1e9ccc15066b425,f8d29718118a6e091b351d09bbbfabb27d8a24663421c18be58c424099441ce4,85b05c5e20af7b28bc55384ae4d64618fb4d37c1b827fd1b904fcb10d9d88281,2779df127a49d0747e1558c6dc19b66b63ff99393e27bed71adcd3cfad2acd16,a7e2ec14b33deb5e00a413cf4d81d27891e7f364b2ce6178f9c6ad0f7446a8e1,5351353.624767515,26319999.999999925,41802724.42730902,41802724.42730902,0.0,0.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,4a93c5a95aca9032df57b78420d790e58e07dc91f9194e3a045acce9d56d4ec0,PASS
h04,LA-0814,814,9d1349087bfec083cad2e0985baf6ad8371b880b5070d2622ca78a8afc21b2f8,785e47b1a8e6b5c916a530eb8160f722749f9c023e336dbc8145001ba73e17a8,cb32a1add446f7a38c2743b12f5650275c891cd1e17e9ed5635d4449318d8dd1,a6134015abbeeaa9bd683f27963b8b796b3c13620e84ce3b20911f1ba2af025f,c4ebe09f1fbb5466123edca4237538742e4897d4a43a4d9fd80e3d53321f489a,eb860dd1c5a3768bc5336da1e370b51ec57e72840c6099311335b1193778bac1,0.0,16875174.866829235,36013080.72226772,36013080.72226772,0.0,0.0,0.0,0.0,37275.6623100969,0.0,39480000.0,39517275.66231009,0.19274799855944313,5bf27cd0b5fb91f40ca11644f4db9e80c4f8b72ffb3d4b4b2850ac46076ad36e,PASS
h04,LA-0420,420,97d3cb4e717d05384b6e3a5ef0b3e5fc34b19eb324966cb6692335c6c7817869,11bf839c76e9f634897f1257e011290c38d2a8ac3a49b7f3013b41c243418453,f0ffe4d3fe2eb85ccdaeb6d0db77f725cbff0549317eace05e6ae43bb3524608,1c456b5f85377d27c289a24e619f36390573d3c04ac34e64654a9ec5ef9ef216,daae06774c5be94abe23c34804972e5d87ebfccfc0551e9354c06adfe65cf79a,1816038e28fa4de649269ea355a3a9ceda93edc58de1f727cc97cc244847e1b2,0.0,26301599.75969638,45439505.61513486,45439505.61513486,0.0,0.0,0.0,0.0,206620.74877293006,0.0,39480000.0,39686620.74877293,0.1892886467268564,c0d135d187c0e132039ee93e7ceba91456998918faefefc60c7c2f98114296f6,PASS
h04,LA-0222,222,3a27e8d9fa6c28951ed0e0ec92eba472fa4100c2a649b9e62d63f0503af7133f,b46b6168379d87b1f3d746d231b0524c73100f538c28d1c198fb2843f40009fa,62d8af37660afe353b893e8a832935e5732f508148af395b5c83a684572fbefd,5d1cce9414335f732f131f9717a101b4d1e4dfdf374b8810f2d1ac5e840ea29b,179ccad1af86db018618e8f86faab59587a01e01b2e4c4484124af72ebca80cd,af3453549ebcfc5c1a1134a74e703fe0f84c30ee8c6f2b25bdc4bfbba7a5d93f,3620836.6065371805,38117462.400000006,50124156.019375436,50124156.019375436,0.0,0.0,9000000.0,472837.0221327954,0.0,0.0,39480000.0,48480000.0,0.009659032058121908,1cd699c0919d4075fca7680f1e0af392c1b97f94e55c0fc84997a6a90937f773,PASS
h04,LA-0513,513,1e0d2f0d2bbed9aee8c7c4f4fe03a824c2f124fce132062f5ddf97e673b78975,1af581533bf5b3eecdd42cea90e1805e9ec114be8990029d12296a58ecee9f4c,6a4c424ffecd2b22b6ae40f294d8d7cfad418dc4fbcad54d8b588914552b6714,162970626f26feda7bf78bfed91d0c2c10d6e0ee6968a69c3dd22ad3115a1824,73320dc6f974e453c21ed42f591f3a6d411b56e1ac97ec74c4552f09d2c84b12,f5237655f90e87895f023d7fb597259e601634f3d3600d7db9a4c128cd9639a8,8998966.377982743,38117462.400000006,51449874.860994354,51449874.860994354,0.0,0.0,9000000.0,472837.0221327954,0.0,0.0,39480000.0,48480000.0,0.009659032058121908,ff9efaa4b30fffe6e0e4aa3c9c88f42d4b971f65a73ea90f168f2a248c035ab9,PASS
h04,LA-0061,61,8eab11e2ee54e004b250bea688d989dc1c3cd2dbfd2aaafa4648dcfb795fe219,7cf0510f4b0d93d3a26e48eb78ccf06a2954369823ec6bb58cef6e1cc4f53549,3f6ed966533f4cf89b00d52ee90f2f4cfccc2413d948752dd0b463003eaa5431,cb8f04dd835dd0ca4f8024a3b6edce6de64431383c0ab4007170fba060699cf4,3e13ed6b9158d477931f4ccec8bde4ebbd49b262023d5f1cc14b72c8ba7a7409,05054353c8daedbcb60ee9603ee5b75831921c70d4b43b5259b83e3dfde681d0,10011012.272516705,26319999.999999925,42476068.73946133,42476068.73946133,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,8eeea81eb68db8ddaf3fc5ab9812acfab5bde8c0da4fb790840889efddeacfeb,PASS
h04,LA-0619,619,d98e8e6e39c6a04e7a8d1ca393fd1157d52f3f19b946ca8b27c68e11b8463316,7d8135ccdd86bd5db88ab1b655e2758d6fa3bd17bee66e43508bde9e967e2b1b,f8f34c4b99fc30b23d0cbf704f4c8b38c4df6f56ba6041fab98602c88f1c378c,03e3096e19940df5fcade567c97caf8f140774bd569a59f8a4708326d7302424,8573022446079a92a1d6a9ac7b0f81e17d8ad16eb42b95d19dfe1208f6deefc8,e45a9f8fcd7a059c95f078034e35e90e8de88bc555584a95a867209816658c65,7389335.814019954,14800262.4,26953245.80165214,26953245.80165214,0.0,9000000.0,0.0,472837.0221327954,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,5d98dbf67b102c5369aa302a43a81117b293442753d79002d782c680a8a82306,PASS
h04,LA-0234,234,7150065cc0682e2caf2f30d7d857df0c903e55b4925d287d13243bceecb68469,584ec344dcebf57db684c46700fba8557d34b694f9df087043be62017ceebcc9,d8784a29a2dea5fb1adcc8af5f4a704e59648e76e8dc35243c11681acce243e7,b9c2eff8753e4cc4280fb9ed8b1ec548cca8299ebd4b390379802eca877e4f81,3249c805f4d22a2b0cdce061c7b8b4bb0ba29b59175c1229777f66b616550fbf,86d767d112d55966bb47c0d3f687a4f80237aa141fb31e5f4391d6078b78d88a,2680342.3952963864,49637199.999999925,55553875.30608989,55553875.30608989,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,84de4b9d5660415f67fdfdc908dfb49bf2e4e4b526588116f1a14e85fb07a284,PASS
h04,LA-0105,105,afa187fbf51b92bc922ff7ccc1890e8c0ab7fcff4e906586322f0ba65c66b9f3,e11c634f3907c2d62aa7ed8e5c5d7065c2c76b5485eb1e26de07be6c688891f3,7961b12c5e1a5ea95347c4fac54cb78c6e3b60874c893eed82d40f2fe4630d44,d8f2916364e5054664989e9ff6652f1d950f44ce13276ff5638ae381c8902d85,f41d81d92f39b1a13deb4107197434d39d044f3aaa6b2faf4a43f99e30f447c0,ccdcd3341962c93d22d5b0b6df8944a76863a392197eea40953143eb84144413,7521726.522963674,14800262.4,23917786.47933229,23917786.47933229,0.0,9000000.0,0.0,472837.0221327954,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,308ff5ccddf0a57b2e634d57cc9cda1943c0a48dd488df713226afe1d13ec1f7,PASS
h04,LA-0268,268,6ce74281de2373156dcc38f92ca0968c401cf2b436072e95549702c347b99fef,38b2582527437b5b9cfd65fa5b83df86dfa1e8f5673f800a5036a936a4071b61,5fe321aae88e63fb9246500b6f0078562ddba0772464970637a93bf4bbdc796b,ed2868f92bcb734888e8e4a28aee9d23af4dc08d0064d20fec899356bd7c4b4e,36225d28d8b0baf92bc2e840e1c06006a0c3b43096a9b24ffbe6ed1a09a750ed,eb99eb5d0c5090fe25c44ec3b1596d2aa7495074d769d78b0ffe0bc73fca9134,0.0,14800262.4,33938168.25543848,33938168.25543848,0.0,0.0,0.0,0.0,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,f8948833ebca7990d5560377a64448b4c2412e646488f3db968e40ced42d99af,PASS
h04,LA-0734,734,3910c4567a9d6c1549aaa22798c304471021a6dd1ce14f390682312ac05d5c92,87e0badb139ec51725a1a47e389f3d65c32b3a45521dd959e3c107675ad8f98a,c37ac774940691b23bb142508f5f070ee0f6fdb91102f8cfdda27e5366c9816b,eb5328f0332d369a5f06bb614b9d74fb5075b910d08a2b57ec609c6d8cc7c3b5,0911908683902ab29a4224f18a1ddc8a3508e26e784c4750c91dfb27e23ea804,e25c561a88b3119e3111d9d1c8a6c9b0b8985451531a14e6ce38bbd3136ed683,13712467.068904798,26319999.999999925,43108707.96756424,43108707.96756424,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,0301b1f6300e0ea0d05451cf9ff35174b2b21a2fcdeebfd23b2d65e0da010c8c,PASS
h04,LA-0302,302,59c8851952b3c84acdc8d530cce0e7a33600600223bc4b063b7c81005f135c06,726d358b392945844ed53fd43349123bfce9d4476170ec7377307a7954b6426e,9c798ab72bfd4b72cf3da32b95d8252ada6e6c87f148cfa0b8d6e6ae95ee874d,da82ecd89359bcca11a0d6c02fef8fbf6c8317895fe318df0bd67e40141114a6,b3983eac7fc668614b61d170dc94af306f0ed41f7721abd4f2c7b44700a81653,234ce2c4b703676452e5168f5e0f014411f729b9513bf770f05bbd561befbe5b,3161802.006864026,49637199.999999925,62506337.54635452,62506337.54635452,0.0,0.0,9000000.0,0.0,472837.0221327954,39480000.0,0.0,9472837.022132795,0.8064905407249453,b67bc130a0556dbd50c22b579ee1dcc0c6e45a97d3935b6b2df9d36328ed79ed,PASS
h04,LA-0017,17,91ac0ba4819bfbf6a37b174deeafb4a5ab37fa0682d4e7f739cf5142c5894c28,bfa8a7545690559f29a2e60e4867625e7db9c3d94d120e98f181cda45a3f13d3,21f016018f331f24f372babb3a9ee296266a93d29999969bcf0204cb3085fe31,d8ebe450edc309c2c4bfba6beb23b70c3ebb8146e43a1e78901a341d843032f6,0face17e6d90c2f700e86b9dd6db732aedbdf86af77455c74ae480c4f76f2dbc,deedef35929476b6515a5f625fd0ef1295b8cc8719e4e2a9591e94d17cde68ad,5594134.063451117,26319999.999999925,36866423.50182485,36866423.50182485,0.0,9000000.0,0.0,0.0,472837.0221327954,39480000.0,0.0,472837.0221327954,0.9903409679418781,d67f25ce1de3d42ad12399a0285833688ff6e198d1d70d8ae3b6ae38118fe4af,PASS
h04,LA-0923,923,ce7fc3c84fff4c2d59c9cdd1c3f930d91f44e5a6800bade86d80837644e19be7,2fb36bd74ce31426f4b55dee48620e0a5fd320f64b6656385ead2a0580ec3aa7,e2887da65ec40d43a6358459dc1a59442bcd65c057424ad84e021947b9378a23,16c54ae22da11d758234e477f32effe723fa4c826a589f8a102a97f54a64bbab,651ea7c3c247ced9ec18a2f8617a5440ef48b7dc4c75dac1078385380ef12e8e,df38123d36c5e65a4f182b88cd0e9952660ac5063420a8a442150cd33405d2e1,7684987.682303777,14800262.4,22526617.379022505,22526617.379022505,0.0,9000000.0,0.0,472837.0221327954,0.0,0.0,39480000.0,39480000.0,0.1935094592750547,9dd5a561adfbbe92164097a297ddfb5968702b9f59b3e3006d551a83113c9eb8,PASS
