heldout_scenario,simulation_id,sample_index,baseline_policy_label,loho_policy_label,policy_stable,delta_Q_Water,delta_F_Water,baseline_R_Water,loho_R_Water,R_stable_Water,delta_Q_Vaccine,delta_F_Vaccine,baseline_R_Vaccine,loho_R_Vaccine,R_stable_Vaccine,delta_Q_Crackers,delta_F_Crackers,baseline_R_Crackers,loho_R_Crackers,R_stable_Crackers,canonical_policy_hash_stable,first_stage_stable,delta_first_stage_cost,row_sha256
h11,LA-0663,663,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,737d68378fb6a28cdd5b567d704e4e8b2f459c2f62f0b07bcaf594ed44211e2d
h11,LA-0640,640,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,894d58ab8de23dadb2e5cff68d82fec68283beed55b280e0344af6daa6b8508f
h11,LA-0336,336,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,d53feb302b33fc503973a0367883e7fd4b01c066d2ef9b4cabc2c37685e17094
h11,LA-0303,303,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,391806331242d9ba91429ddf3b908964f0ff31ee4da87fd2d950212cc6137a58
h11,LA-0434,434,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7fb8ffec5caaaa7391c5e0abf619f6774376d9410c41095d51bf11e883d0c2d5
h11,LA-0251,251,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,59d5c1c09392ef5b7d7e98e15cbff5d0be2bf97e7c81853920681c5981a6c93c
h11,LA-0758,758,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,88c8132c124f62edc2ad7f75908cbc65cce9363142d43218f4618bba44a34847
h11,LA-0129,129,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,01251a4ec82111a17f048fe654f657ea6f5bdcdb660d2a1b3be017795cf0a232
h11,LA-0534,534,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f36e073a115880046248a439263ceec8fc38e35c22cf8410031fe79e9b815033
h11,LA-0988,988,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8b8afb240905002990e1f53d8052fa5884caeabdbfd482bce9b40a2da32141d2
h11,LA-0056,56,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,01402d484c3d728760879b654a0947a8aff7e9f26b3ba51ee2e63ee2a069cde3
h11,LA-0241,241,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c48800d031f6608f743cecfcecc0cb273b1b6b490d795b05079d200b747b4978
h11,LA-0773,773,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,57971da4797b7735a7c5257b48830566603676680796617af46e7c5a063b99d2
h11,LA-0325,325,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,09540805f085e28bf23fa3a8908b97d4686a2bd3cee39f9ae4c2bc91134653cc
h11,LA-0539,539,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,04560d306da4e474fb8e6ddea0cb188e4d6cf623595268daa852828e70a57b8f
h11,LA-0618,618,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,61b6cc80c098b12cb4d8da500eb248996fd3348b5d4f565d32300fb2fecb76b6
h11,LA-0474,474,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,423ed464d72b2f0768c03debcb01b67c9c2dc2d4d61997fbd378c44cd6db279f
h11,LA-0559,559,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,b80864b5ebee4f481b48de048068b4af3d2d47adcf11d6afcd45da7473ea3f40
h11,LA-0626,626,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,0fab8d12ceb801c6a47e82477792eb25e885d9132f523a6c103e43d781563400
h11,LA-0617,617,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,bd25055e6b24efdd8a9fe89af8a4f96ca86c6eea02e3ef81d70025b161a41c65
h11,LA-0624,624,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e231ab8474c8a9ce36b5d3fd84da092851a7c4a83fdbf8f0caf7e32e08eebe5c
h11,LA-0419,419,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,cbe99abe8115a9842bc0b79a8bc1fc49f3ecd5164f4b901ef1d1948ad970f00d
h11,LA-0449,449,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,True,True,0.0,9817459689cb1c18cb3cff6f00d062cab201d44a7f14ac24846c53dd01c5f79e
h11,LA-0034,34,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1b47a897b9f7d2d8784f3875b5b81de4c15b44d5f11a3438181b276240f5dc21
h11,LA-0228,228,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7c7a87d71ed37d841d7e2cf5bc977b3a573bffc56b7b83640121510110b1d6e2
h11,LA-0181,181,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3eac17654d9a42a6c0a83f6ddda1f5d4c82bcf6e823795126b4862cf14e980f1
h11,LA-0446,446,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,12e4201987cdbd63d289499a8c72befb9dc9bfad1974ae8062ab8c1b71c00ac2
h11,LA-0761,761,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,377b0fa5d710a9c2a6e848f6f1286ef9705eb9c61dc0020245ebb65478b3d507
h11,LA-0273,273,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,6ff6f7787e32e023c27d2c0804d55203dd10c217c56d11f231ecc987382afe1e
h11,LA-0998,998,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,abdbdbf5b6c95eefbd2e1696e565792473ecf284e12efe29bf212a2c69cdd7c5
h11,LA-0586,586,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c48a7ea18b8eb9450d7b7bfae665f002b8cad84f8c92c59825f65e504038e2eb
h11,LA-0169,169,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,abfc6f2e29ff8258d30b0be43aac7f149a36036b8b4b4fb5b4bba918c6b4482d
h11,LA-0099,99,P2,P2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ca3708a35529a860d94545e8446c6d1a38a82a2d2a1b125fcf034488b2d9885a
h11,LA-0456,456,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,5565aa02c2920825736aa39e91dfd653ef81b9e390f90434fab7e7f818632429
h11,LA-0383,383,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,16e70ec0d97cd9995f15b67611fbae760484040484f4bb3c6bf4fe01c324fbfe
h11,LA-0249,249,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,2eff6acfa9e3d1140d684df54a5ed4e66534102191c50910c1b5de9b63f9db9e
h11,LA-0060,60,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,70930621a4565d82e2877a6ac3ba341550af170ff8677856e07b22fc01c81771
h11,LA-0999,999,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,6580c9f01c63a6927d987ec474c74a895072d317c65b8b30448a61bb78ff0481
h11,LA-0927,927,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,208d20eeb385168024489724280a624f071ccde48c98a32e71b1951e1090b820
h11,LA-0962,962,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,0dc71b17bf86a1134b93ed8a4662f82b96adb137011d73545c23186bb605daa5
h11,LA-0044,44,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,9067a21d0268fb1b6aca3f4ef2fb23b6edaace441ff6e5d8e5f325b1f009c41f
h11,LA-0048,48,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,34b4b4978c8e72d6f503e9c9961825b6cf7f97e67e977e1f5a56daf33b8cad99
h11,LA-0976,976,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,45b7c7f3b8d69a44fa665136960414d32aaffd9ea87569649a80e1e7ec76d705
h11,LA-0267,267,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ef1cd15a68e7e3aea68a144b3246ee1552464f206ce29b3db2e39435349a61ac
h11,LA-0650,650,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d995e5a646fc8977d59016d229933f7a7b7919846de75b13c3ade6a5536e3f2d
h11,LA-0867,867,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,69d7590abebeb7aa84918721234b72e682af22168d2beab50825db610063bc7d
h11,LA-0416,416,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,533790d9f27611a2fe523dc23b2f34b8ded6a767d0dc8a34080e281b026a7908
h11,LA-0205,205,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d6f38b82fd6993829a00bad0c1c4084947c3e588e8629b22d1e29f815982038c
h11,LA-0120,120,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,12a6e1c3a7d038f15ab00cdcf20ff9a3148b80e01cd9c006ea7e616e8ca20735
h11,LA-0327,327,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,626bab14888efc27037dc38c63fd7c6d2dad4884ed638b28fc31acf64a174cfe
h11,LA-0598,598,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,10b4025113fb53ecfcf1a47e027898ba0341ed3049d868f2cf09c3b6b130a16f
h11,LA-0855,855,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,cf6eb6be8393c327bd64963593acead6ad049c4bbc1b9169bb8ec1c905e6712d
h11,LA-0477,477,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,677d678176f01e498963678a232df35e30fadcacb840380daeab6cc7b0f0de13
h11,LA-0574,574,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,cc7398da558acd6779770973b4c43c6c6304520ae36d8dd3b77f22890b2f8135
h11,LA-0492,492,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,391789e56d8a1d2e9eebe9385c9b81fa6762d6030ddc88a32f85ab69ef0547da
h11,LA-0354,354,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ff1707af14dc21ec58fc2d2f5f0b0d411aed6fe55a5f482fa65dbba01bb89c1d
h11,LA-0003,3,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e689ced8650edc00a3c51593e5b6639d33f1167a2885b4a091c3a3c62278cafc
h11,LA-0853,853,P4,P4,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,b487851e601cfaa81cf7e7e83c2d096241ee6fdd2cceb0c81c5a791e557784e5
h11,LA-0140,140,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,a41178270c504303a8019cbf435f92a97d23c274f686774d0fcb96980c446bb1
h11,LA-0146,146,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a898545caf1cb11a3cf499c460363952f095e906b1446b50e085194be1a5ac08
h11,LA-0506,506,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,5020cadeb1f64ceac8b86dcf8b320efbc2e46b847f5db1e35a5f6b029d3e3670
h11,LA-0305,305,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,a2590c31426ce6b13b88c8b7f27024dbd57f6109c44c3775ed7fe2d6d225d66c
h11,LA-0406,406,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,93d038957384538a7f1cb427322f44a58d55281c1a5a3adb6fb07915f6935254
h11,LA-0179,179,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8ee5f9dade9b8b32e2587f2c5b2c3c567a54bf21e887b099120ccc69c972b0cf
h11,LA-0483,483,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c61ba1e2011a92e537cb3639534c57ceff9ccaafa12b8174fb2d3b5aa9e8485a
h11,LA-0593,593,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,9a6ad8562f123030ec28780b788cb8709678a9eae86ab1cd90a4d31b8a38edcb
h11,LA-0658,658,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,59f9e67dc1ba8ebd8caf14bdcb636f06aac2584c9db529e50acacb4a60b15125
h11,LA-0287,287,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,4c5ddf349ddc15fe8df50fe70d51fa53bab3d653fd93144e91a1815eaa9b2101
h11,LA-0015,15,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,bd44a6386d5fbdb4418d453f31a6dc1001599f115be5f6c2a34abde8c3927954
h11,LA-0154,154,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5bf8910665ed029a37db95c8fe85d28ae5094960bfb1a3b2e3292c3e0a7f8e0b
h11,LA-0149,149,P4,P4,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,17018a26cf4495d575db0c1f6efbbe69c6305d9d10625fe8c41603da84944416
h11,LA-0572,572,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b3f652038aa70247233af07b7af28be9a4e162623854532fa78b339234a74f5a
h11,LA-0123,123,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8f149849921c44b7cc1150be82e27d6beded8103944d81e65b94c2f2409ed528
h11,LA-0752,752,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b3fe86dc935e533eca742d6137d5aafb0156abc3ebbefa0f992e6ada5014315d
h11,LA-0405,405,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8206f8f17cac6ff9a95020fad0d532ddabb90c5c5129e4a29488f11d983f43c9
h11,LA-0959,959,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d679fa3796b2a8ab35188eba38e42d726b6180000c0919ee07a29ecf6fa1f71d
h11,LA-0150,150,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8ef4f6c33b703d554db5a2b1d60c88708e30b94282dd4339dd2c6dd859da0923
h11,LA-0978,978,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,487b1aa95f2e456fd48a76dbc461255297e16156447576c5ea6fbbf1eee5cc5e
h11,LA-0481,481,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,32afddea66c41f70ab0242b518f4c27d7730ac2dffce455f5c01a59791b35732
h11,LA-0649,649,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2f357614ee194f33adc93058b126b9748dba62140dad14f34f43d97161695c8d
h11,LA-0068,68,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8a97e164797e57d02ef3b8db42fd01000295c10bd1f8e754bfc87db8a492ee9c
h11,LA-0896,896,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,7903f2e67f78ec28f51aa7405d0369e7d8529c4256f8a63a638237d78cdcffdc
h11,LA-0943,943,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,975f6c7e035442cea8fe25021ad3d612926553d509d72d1b4cf8156d902c9e70
h11,LA-0509,509,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b5a82e19a2f9d780429fdd8021f4a491cf0e6b5bbc7c1251d98cb4e0a2c80e93
h11,LA-0848,848,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c9210fd26c1ba481900396567854834ed79cd96390ccca2248f729fa3cb6e97e
h11,LA-0495,495,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,9138525c528de0669dddf5e32154919cbdae46237a8b93ca007441d78768c830
h11,LA-0180,180,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a2a3ba82c283aaaf29e8f8a3c040ea08f9dbd972fdd8988cb0c94955116b6418
h11,LA-0525,525,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,29a3cc7291a1f00cd633dc724ff77d924e468dc80952a14f9a0ad4639a50df36
h11,LA-0523,523,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,9699435bcb43249480f9d2fb1c148b30717b480153adfdec39aa151a63015d12
h11,LA-0982,982,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,67729cb6848961e8970c032e3ff9507bc6e145f9aa67c17fc9c7ae380e8768e0
h11,LA-0410,410,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,4231ce63c8b043a2590444509fc83981bada70b6ab9d8d573659e33603e0f6cb
h11,LA-0972,972,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,7220b576633d5cf5dce56f165391688b05cef78e0c3d708bb1b718e68a6283aa
h11,LA-0770,770,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f757a8c14a778c9aa453e83bbc31d56a1b8231fa64da4697386976107983bfa4
h11,LA-0285,285,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,db797a9720b5f8e1f05afd944d791339843c261cf2b5104a49137d5ba57a6b79
h11,LA-0575,575,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,6f65d898a33166d2a696d31e5b1e271b825d02a0e1e1545021f40237a388d7d3
h11,LA-0115,115,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,9b965b8a42e84580af1ffce3895c851c5fb306ad21488cec8385774e8ec61625
h11,LA-0109,109,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,917bc7d7c12b730966fa24c7b8fd068520ef8fcd31a826c2a29ac8ff59ecbf79
h11,LA-0890,890,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1c3f21d8271d00fd788a2c3fa94acaa1ef10c07d6b5e698bec1b5f08649fc94e
h11,LA-0921,921,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e860bf90ff1e30f0ee071eed59aa3da91a4339ee6a51cb54a0bb455ecba54d14
h11,LA-0162,162,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,a6285f35cc17c64725d863b85a60ef191a1c7f188d6487a37d759072e6740218
h11,LA-0786,786,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,6458ee3d9c58d6f6bf94f0f27c5f95a0cdb4b07c290fe2d8faf52921441c304f
h11,LA-0862,862,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,bf80fdf405a6b6e750a2673ad74c5a1ce17a7eeb92883f091be3e6eebd1ac43d
h11,LA-0121,121,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8ded0234a13b964281d777542d7fd5415ba4c0a676ab33318687ff2930672386
h11,LA-0051,51,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,24c63c653130977a6f91372d1ddcec6587ea0ecaaa593d31cf5e76b03d7f0555
h11,LA-0479,479,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,864c04b5d0b2afe29e396126d27346530dbed574bfd394105a04d0d51a2167e0
h11,LA-0842,842,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7a3cfff70cd99de9df169c41488e986a38ac73c0a788ff30513a96af0ae58999
h11,LA-0289,289,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,025e16ba0f583922c8f1b3432f6f4b1a4492d6daf438459bfc3fee938820e456
h11,LA-0648,648,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,0213af6f24447293173df3a272d6500f4cf3370d735656e0cf082f80865cd987
h11,LA-0006,6,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,6bc6b130de8a3994bdd79fb845bff3a951145d7d0f309c0868af9d5b35cda57e
h11,LA-0785,785,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c1b084b6c2b550ef6c1fe99f8acf37d59f526f0ee1456eec6351b965f186fda2
h11,LA-0747,747,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,383ba9090786f27bf3281f6febedfdb29475f3e06a90f2a056738702b63c0d6b
h11,LA-0528,528,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8689a372276acf05dc43227d726381556c4c4c881e4632aafc377d1f4190ed95
h11,LA-0584,584,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,True,True,0.0,c8c3012ca89c2b89990dfc80858dc21af86e8fb9a2090b1507c7df7196850abe
