simulation_id,sample_index,input_sha256,layer_a_policy,layer_b_policy,policy_transition,layer_a_T_COST,layer_b_T_COST,delta_T_COST,layer_a_budget_usage,layer_b_budget_usage,delta_budget_usage,layer_a_worst_scenario,layer_b_worst_scenario,h09_recourse_loss,largest_non_h09_recourse_loss,largest_non_h09_scenario,h09_loss_advantage,h09_relative_loss_advantage,layer_a_Q_Water,layer_b_Q_Water,delta_Q_Water,layer_a_F_Water,layer_b_F_Water,delta_F_Water,layer_a_R_Water,layer_b_R_Water,reliability_transition_Water,delta_R_level_Water,layer_a_worst_exercise_Water,layer_b_worst_exercise_Water,delta_worst_exercise_Water,layer_a_worst_shortage_Water,layer_b_worst_shortage_Water,delta_worst_shortage_Water,layer_a_Q_Seasonal Influenza Vaccine,layer_b_Q_Seasonal Influenza Vaccine,delta_Q_Seasonal Influenza Vaccine,layer_a_F_Seasonal Influenza Vaccine,layer_b_F_Seasonal Influenza Vaccine,delta_F_Seasonal Influenza Vaccine,layer_a_R_Seasonal Influenza Vaccine,layer_b_R_Seasonal Influenza Vaccine,reliability_transition_Seasonal Influenza Vaccine,delta_R_level_Seasonal Influenza Vaccine,layer_a_worst_exercise_Seasonal Influenza Vaccine,layer_b_worst_exercise_Seasonal Influenza Vaccine,delta_worst_exercise_Seasonal Influenza Vaccine,layer_a_worst_shortage_Seasonal Influenza Vaccine,layer_b_worst_shortage_Seasonal Influenza Vaccine,delta_worst_shortage_Seasonal Influenza Vaccine,layer_a_Q_Crackers,layer_b_Q_Crackers,delta_Q_Crackers,layer_a_F_Crackers,layer_b_F_Crackers,delta_F_Crackers,layer_a_R_Crackers,layer_b_R_Crackers,reliability_transition_Crackers,delta_R_level_Crackers,layer_a_worst_exercise_Crackers,layer_b_worst_exercise_Crackers,delta_worst_exercise_Crackers,layer_a_worst_shortage_Crackers,layer_b_worst_shortage_Crackers,delta_worst_shortage_Crackers
LA-0526,526,29243bf437f140fdbfe523bc861322ac1c7619b38c771048583e252d065b0011,P4,P4,P4->P4,1222349749.5969179,1220458087.76437,-1891661.832547903,1.0,1.0,0.0,h09,h09,1211065303.6124141,221282592.1731134,h19,989782711.4393008,0.8172826919299374,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1019822.2937811154,1075544.3018919674,55722.00811085198,R2,R2,R2->R2,0,947965.2183553067,999761.0321045375,51795.813749230816,8609378.846030982,8557583.032281753,-51795.813749229535,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0527,527,59a4486b0eeb705c15e29f7b2ada095461350d05bb79bd6d20a01371d67cf833,P4,P4,P4->P4,1230849859.1782706,1229422634.3147156,-1427224.8635549545,1.0,1.0,0.0,h09,h09,1220895053.2845328,216208599.6100068,h19,1004686453.674526,0.8229097586820848,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,205010491.40666458,216212047.1430248,11201555.736360222,R1,R1,R1->R1,0,118084257.18410468,124536255.71041737,6451998.526312694,1743915742.8158953,1737463744.2895827,-6451998.52631259
LA-0528,528,6be2fb705b657f16b0d243c4d71dd16622e5b8779b782f6910b99be278e7ef27,P1,P1,P1->P1,1222678946.4724257,1221788872.962194,-890073.5102317333,1.0,0.999999999999998,-1.9984014443252818e-15,h09,h09,1202650967.1067555,189166736.40475082,h19,1013484230.7020047,0.8427085317531208,11327580.567532595,14395773.838575201,3068193.271042606,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,2216567.8883714154,0.0,-2216567.8883714154,629860.2172256582,680754.9348080802,50894.71758242196,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9102311.474085804,9065543.387229726,-36768.08685607836,21813879.58756079,0.0,-21813879.58756079,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1846240906.3760974,1862000000.0,15759093.62390256
LA-0529,529,dc86ebb90df2923f220cd9907884ebf15719f985892970696dab4758aaa4c2ed,P4,P4,P4->P4,1223702289.6871452,1221884529.2100956,-1817760.4770495892,1.0,0.9999999999999998,-2.220446049250313e-16,h09,h09,1219792729.3003025,222112064.96457037,h19,997680664.3357321,0.8179099943545505,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1372273.4885278111,1355034.8911823675,-17238.597345443675,R0,R0,R0->R0,0,923666.9269959481,912063.7572423237,-11603.16975362436,8633677.137390342,8645280.307143966,11603.169753624126,0.0,0.0,0.0,0.0,13693000.226398338,13693000.226398338,NONE,R0,NONE->R0,1,0.0,9216655.0955093,9216655.0955093,1862000000.0,1852783344.9044907,-9216655.09550929
LA-0530,530,caea929a1b1cec4e2cdb37bf6e7d252442a92cb1665b7ab64349eeb4f9ea1bd8,P4,P4,P4->P4,1231115603.423097,1229702898.5431273,-1412704.8799695969,1.0,1.0,0.0,h09,h09,1225849419.7367182,225423780.47320202,h19,1000425639.2635162,0.8161080987242157,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,930379.3106880285,981214.2491007929,50834.93841276446,R0,R0,R0->R0,0,790487.2464851756,833678.63093399,43191.38444881444,8766856.817901114,8723665.433452299,-43191.38444881514,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0531,531,473e5acbfdcf84b5f69ef19f52c6a51a7575b57b7da58d61a4f2e44ff0f89498,P4,P4,P4->P4,1224182728.881049,1222391219.0918128,-1791509.7892360687,1.0,0.9999999999999998,-2.220446049250313e-16,h09,h09,1218660292.0944993,218306104.9923198,h19,1000354187.1021795,0.8208638564754421,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,177446085.81098738,187141551.671161,9695465.860173613,R0,R0,R0->R0,0,135868962.41570336,143292698.36647457,7423735.950771213,1726131037.5842967,1718707301.6335254,-7423735.950771332
LA-0532,532,f40a0936f32d675b802a80ed0adbf53e95be1c900369f26453f2a739eaffd919,P4,P4,P4->P4,1229734740.2224684,1228246586.442299,-1488153.780169487,1.0,1.0,0.0,h09,h09,1219789319.799442,216063638.32615718,h19,1003725681.4732848,0.8228680684286673,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,255769715.4514357,269744701.33456844,13974985.883132756,R0,R0,R0->R0,0,121058859.60568509,127673387.25228925,6614527.646604165,1740941140.394315,1734326612.7477107,-6614527.6466043
LA-0533,533,6ca967e577c08c83aa85910faabff8682b506254c8a58ca858dc31caee4fca12,P4,P4,P4->P4,1218764119.221271,1216676542.3493161,-2087576.871954918,1.0,1.0,0.0,h09,h09,1214597960.3899755,224287462.21431437,h19,990310498.1756612,0.8153401623181538,0.0,0.0,0.0,12578049.209320262,0.0,-12578049.209320262,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,638974.4991708111,1291301.523841354,652327.0246705429,R0,R0,R0->R0,0,528327.9370899806,1067696.2400495994,539368.3029596189,9029016.12729631,8489647.82433669,-539368.3029596191,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0534,534,76613688246fc21bd3cc4da9ace6e6631a784ba3b2caea1552cebedc2b08edfe,P4,P4,P4->P4,1213691715.003056,1211326987.3463883,-2364727.6566677094,1.0,1.0,0.0,h09,h09,1210245211.5298316,218021052.15561348,h19,992224159.3742182,0.8198538196403851,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,209527994.71226987,220976382.0362221,11448387.323952228,R0,R0,R0->R0,0,163853954.62119037,172806760.85426998,8952806.233079612,1698146045.3788097,1689193239.14573,-8952806.233079672
LA-0535,535,356e2e799ef138457c0ccda7b657de651f2ba16d9571fa79c0f713a04c306599,P4,P4,P4->P4,1223360721.4866433,1221524298.0855188,-1836423.4011244774,1.0,0.9999999999999998,-2.220446049250313e-16,h09,h09,1219189760.6861358,224845966.6631791,h19,994343794.0229566,0.8155775467334632,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1476243.4180668145,1556903.7921503466,80660.37408353202,R0,R0,R0->R0,0,929803.1766456671,980606.6357056292,50803.45905996219,8627540.887740623,8576737.42868066,-50803.459059963,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0536,536,88e5f0191710c9ddf4690630ac0c81e710bcf8811d1e5c7537b630c417ca0d6f,P4,P4,P4->P4,1216729780.8590548,1214531049.897401,-2198730.9616537094,1.0,1.0,0.0,h09,h09,1206152572.409471,192610011.68627238,h19,1013542560.7231987,0.8403104084075326,0.0,0.0,0.0,28042777.590996318,28042777.590996318,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,226163201.44489488,249109761.5153936,22946560.070498735,R0,R0,R0->R0,0,83875332.51278552,92385339.1966387,8510006.68385318,1778124667.4872146,1769614660.8033614,-8510006.68385315
LA-0537,537,8cc3f0d9b6151900abab4598bd88273e02d9ec429f1852718dda2b1fe78019b9,P1,P1,P1->P1,1227198694.1720858,1226390248.0939023,-808446.0781834126,1.0,1.0,0.0,h09,h09,1207252342.2384639,183118521.46144888,h19,1024133820.777015,0.8483179406205051,9733458.78312878,15753603.104275709,6020144.32114693,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3974297.214770831,0.0,-3974297.214770831,519277.5648391942,619748.6906769631,100471.1258377689,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9214534.44562283,9148206.78065651,-66327.66496632062,49250721.99439379,0.0,-49250721.99439379,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1829486326.4390178,1862000000.0,32513673.560982227
LA-0538,538,bb258092ace55c12f6803dbf9c2e9f9ca7929da87dfb0a40296ec047254940f3,P4,P4,P4->P4,1227817544.913268,1226224637.6155288,-1592907.2977392673,1.0,1.0,0.0,h09,h09,1222244736.0743592,208702175.35116068,h19,1013542560.7231985,0.8292468200587418,0.0,0.0,0.0,0.0,15345551.25442807,15345551.25442807,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,186172547.95137498,90291536.88751869,-95881011.06385629,R0,R0,R0->R0,0,126173016.96057329,61192456.892627425,-64980560.06794586,1735826983.0394268,1800807543.1073725,64980560.06794572
LA-0539,539,38b363b234a7c060faae0441c55f6a3fd6b9eab446463cb665ae20148e7cb7b9,P4,P4,P4->P4,1223293337.9007895,1221453232.7320273,-1840105.168762207,0.9999999999999998,1.0,2.220446049250313e-16,h09,h09,1219455114.6701212,219249507.85200027,h19,1000205606.818121,0.8202069881749521,0.0,0.0,0.0,12827179.13079217,0.0,-12827179.13079217,R0,NONE,R0->NONE,-1,10399999.999999998,0.0,-10399999.999999998,1.862645149230957e-09,10400000.0,10399999.999999998,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,81855793.87181254,179820765.82621947,97964971.95440693,R0,R0,R0->R0,0,66366911.03995493,145794795.99714518,79427884.95719025,1795633088.960045,1716205204.0028548,-79427884.95719028
LA-0540,540,d39404d9be341d8913169521cd3183913ef2c5028e15ab06c6acb7af66a6d5d1,P4,P4,P4->P4,1201000109.8712337,1197941926.3758304,-3058183.49540329,1.0,1.0,0.0,h09,h09,1197506566.86758,202168540.83297175,h19,995338026.0346081,0.8311754219755125,0.0,0.0,0.0,441307.78788731265,14316893.672690282,13875585.88480297,R0,R0,R0->R0,0,320572.4020136291,10400000.0,10079427.59798637,10079427.59798637,0.0,-10079427.59798637,0.0,0.0,0.0,1812449.18809859,1266782.7904492635,-545666.3976493264,R0,R0,R0->R0,0,1316589.4772398164,920209.4617635529,-396380.0154762636,8240754.587146472,8637134.602622736,396380.01547626406,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0541,541,04d1b35d27b3ba8780541d7818178d4a2540ba3ca7eba219c7d74b1f4a8ae6fe,P4,P4,P4->P4,1227351985.2402952,1225733640.2559788,-1618344.984316349,0.9999999999999998,1.0,2.220446049250313e-16,h09,h09,1223311029.6665702,209768468.9433716,h19,1013542560.7231987,0.8285240107738203,0.0,0.0,0.0,0.0,16336353.584162405,16336353.584162405,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,1347906.8682065571,0.0,-1347906.8682065571,R0,NONE,R0->NONE,-1,858100.3929137797,0.0,-858100.3929137797,8699243.67147251,9557344.06438629,858100.3929137792,0.0,0.0,0.0,0.0,98178661.21302205,98178661.21302205,NONE,R0,NONE->R0,1,0.0,62502202.30329208,62502202.30329208,1862000000.0,1799497797.696708,-62502202.303292036
LA-0542,542,1161156c87dae282dae299a2132a74d24ca7475441323130948534e24801c96d,P1,P1,P1->P1,1224882066.0317717,1224031781.2451756,-850284.7865960598,1.0,1.0,0.0,h09,h09,1204893875.3897371,189433578.90399453,h19,1015460296.4857426,0.8427798640417854,11722429.488399232,15027115.977500651,3304686.489101419,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,2287114.808863748,0.0,-2287114.808863748,651674.2714496107,652389.2089907953,714.9375411845976,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9106331.878600046,9105837.083029196,-494.7955708503723,15846017.609052025,0.0,-15846017.609052025,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1851033252.7292073,1862000000.0,10966747.270792723
LA-0543,543,49ae5ffd9b1cc91bfadb4a63a8ac1bc24b994d461a180f23699e0c05d21d97a4,P4,P4,P4->P4,1222391702.3383775,1220502332.7591116,-1889369.579265833,1.0,1.0,0.0,h09,h09,1214117319.4114099,216281612.66330242,h19,997835706.7481074,0.8218610267678635,0.0,0.0,0.0,21924674.761602744,0.0,-21924674.761602744,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,976404.1149590721,0.0,-976404.1149590721,R0,NONE,R0->NONE,-1,463158.65142767684,0.0,-463158.65142767684,9094185.412958613,9557344.06438629,463158.6514276769,0.0,0.0,0.0,0.0,312703500.7056756,312703500.7056756,NONE,R0,NONE->R0,1,0.0,148331340.95263943,148331340.95263943,1862000000.0,1713668659.0473607,-148331340.95263934
LA-0544,544,bf58ef60c709440bbba27f7294b4dfd1d5b7f3b597edd87f84a2868b0309de03,P4,P4,P4->P4,1218964717.999134,1216888101.6315682,-2076616.3675658703,1.0,1.0,0.0,h09,h09,1207524345.8119295,221012348.5246303,h19,986511997.2872992,0.8169706894182548,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1226025.4572923332,1293014.1874779249,66988.73018559162,R1,R1,R1->R1,0,1008777.0823568841,1063895.5918343759,55118.50947749172,8548566.982029404,8493448.472551914,-55118.50947749056,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0545,545,9e4fbefe12a971359fbd81cd4bf78d092843a092459723b486a5514c0ceac702,P4,P4,P4->P4,1222471365.7860322,1220586348.933024,-1885016.8530082703,1.0,1.0,0.0,h09,h09,1213705320.1098342,201395326.23140717,h19,1012309993.878427,0.834065713567786,0.0,0.0,0.0,16791979.042255174,16791979.042255174,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828948.8656324585,828948.8656324585,NONE,R0,NONE->R0,1,0.0,513403.9401123354,513403.9401123354,9557344.06438629,9043940.124273954,-513403.9401123356,0.0,0.0,0.0,110697147.1746878,0.0,-110697147.1746878,R0,NONE,R0->NONE,-1,68559538.32003708,0.0,-68559538.32003708,1793440461.6799629,1862000000.0,68559538.32003713
LA-0546,546,af81dbea29f68ba003ff59d5a30ff9905f9ae3c4cc7f920b8352938ecd0e6490,P4,P4,P4->P4,1231993679.70502,1230628951.9814641,-1364727.7235558033,1.0,1.0,0.0,h09,h09,1223794722.5663922,217732489.59851143,h19,1006062232.9678807,0.8220841407602171,0.0,0.0,0.0,12803483.804939829,0.0,-12803483.804939829,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,53132700.87404712,149355567.23196644,96222866.3579193,R0,R0,R0->R0,0,43158572.89380053,121318378.87850168,78159805.98470116,1818841427.1061995,1740681621.1214983,-78159805.98470116
LA-0547,547,86baa67558c8129b76e7f735ff26155cf25cfea4be5c34b2d241bb95b8f253af,P4,P4,P4->P4,1232431275.0614002,1231090457.0838327,-1340817.9775674343,0.9999999999999998,1.0,2.220446049250313e-16,h09,h09,1227606296.8015099,220451500.24764282,h19,1007154796.5538671,0.8204216605747117,0.0,0.0,0.0,33416999.026928518,0.0,-33416999.026928518,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,134925241.32118434,385861282.9835397,250936041.66235536,R0,R0,R0->R0,0,41991278.40921784,120087304.6617693,78096026.25255147,1820008721.5907822,1741912695.3382306,-78096026.25255156
LA-0548,548,81e95ae6d6860441be87a1bfea512cd27d07b2def54215479eaa35fc63c9e114,P4,P4,P4->P4,1205166173.73572,1202335619.5497198,-2830554.1860001087,1.0,1.0,0.0,h09,h09,1196957568.8774228,214773043.22530589,h19,982184525.6521169,0.8205675382238213,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1567961.4743048053,0.0,-1567961.4743048053,R0,NONE,R0->NONE,-1,1256666.9979830387,0.0,-1256666.9979830387,8300677.066403251,9557344.06438629,1256666.9979830384,0.0,0.0,0.0,0.0,245539478.96300733,245539478.96300733,NONE,R0,NONE->R0,1,0.0,196791416.73526782,196791416.73526782,1862000000.0,1665208583.2647321,-196791416.73526788
LA-0549,549,9d9d2add973e40e786e1954d21bd7c9b75e57b0da7abe54e042abd240cd7f6fe,P1,P2,P1->P2,1234035316.0192246,1233076122.6625445,-959193.3566801548,1.0,1.0,0.0,h09,h09,1218494924.575211,193439987.23422998,h19,1025054937.340981,0.841246784592339,18375225.886363447,18375225.886363447,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,0.0,0.0,0.0,448747.60741964047,0.0,-448747.60741964047,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9303362.146230513,9557344.06438629,253981.91815577634,0.0,0.0,0.0,0.0,92211203.674794,92211203.674794,NONE,R0,NONE->R0,1,0.0,42915981.62850034,42915981.62850034,1862000000.0,1819084018.3714995,-42915981.62850046
LA-0550,550,6e404a09dfbe7b1ffe1354cc5eeced564af5fc43b47d3098a0f3f3b089ddba66,P1,P2,P1->P2,1221459957.5426123,1219730713.2062037,-1729244.336408615,1.0,1.0,0.0,h09,h09,1206009084.2119434,190609097.6821792,h19,1015399986.5297642,0.8419505290818509,14068730.17819185,14068730.17819185,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,0.0,0.0,0.0,649187.1928021313,0.0,-649187.1928021313,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9077446.680640325,9557344.06438629,479897.3837459646,0.0,0.0,0.0,0.0,103434819.15333809,103434819.15333809,NONE,R0,NONE->R0,1,0.0,78515131.90683183,78515131.90683183,1862000000.0,1783484868.0931683,-78515131.90683174
LA-0551,551,5ca97503917f9093c7238ab30aee0d41be12643096ecf92a5499c1417a0299ab,P1,P1,P1->P1,1223293231.8147852,1222414252.4050152,-878979.4097700119,1.0,1.0,0.0,h09,h09,1203276346.5495768,188897376.60628885,h19,1014378969.9432878,0.8430141362389807,10065029.304516837,14566411.066467902,4501381.761951065,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3213857.5597429387,0.0,-3213857.5597429387,485225.58695903886,673088.3329416771,187862.7459826382,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9210906.902799468,9076778.286676787,-134128.61612268165,52015437.07631007,0.0,-52015437.07631007,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1824862468.7903445,1862000000.0,37137531.20965552
LA-0552,552,198ec1ddcb3db0a71ccca302703ea0be69a7ec5c7587fffba5c006c6d15c23ec,P4,P4,P4->P4,1185127371.0899425,1181201917.9883482,-3925453.1015942097,1.0,1.0,0.0,h09,h09,1175741264.3713171,178021569.31740576,h19,997719695.0539114,0.8485878018301961,0.0,0.0,0.0,0.0,18410610.383740384,18410610.383740384,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,424948612.4997113,320931413.3002764,-104017199.19943488,R0,R0,R0->R0,0,240049921.09876576,181291474.25066385,-58758446.848101914,1621950078.9012341,1680708525.7493362,58758446.84810209
LA-0553,553,bd83e8236c9549d262a50a6d63dd7be5a1e957a5b3de52cfb664b9e46694de98,P4,P4,P4->P4,1229035089.004477,1227508707.024079,-1526381.9803979397,1.0,1.0,0.0,h09,h09,1225183695.3398502,211641134.61665156,h19,1013542560.7231987,0.8272576304911199,0.0,0.0,0.0,16411632.753417315,16411632.753417315,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,80560087.15421194,91159007.01989217,10598919.865680233,R0,R0,R0->R0,0,51050673.56746378,57767175.713182464,6716502.145718686,1810949326.4325361,1804232824.2868176,-6716502.1457185745
LA-0554,554,6c16c5fd59fca7d715b490b54d5aba30bb669d8f1722185bcb0cfdd576e6a780,P4,P4,P4->P4,1222278589.6554656,1220383039.7192166,-1895549.9362490177,1.0,1.0,0.0,h09,h09,1215641932.3859422,202099371.66274366,h19,1013542560.7231985,0.833750904539725,0.0,0.0,0.0,16558785.68152495,16558785.68152495,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823252.4732846154,823252.4732846154,NONE,R0,NONE->R0,1,0.0,517056.37640522415,517056.37640522415,9557344.06438629,9040287.687981065,-517056.3764052242,0.0,0.0,0.0,109978634.22861066,0.0,-109978634.22861066,R0,NONE,R0->NONE,-1,69073772.55650409,0.0,-69073772.55650409,1792926227.443496,1862000000.0,69073772.55650401
LA-0555,555,5845f9219dca1f2f1c816dd7c599103b020a9cb0f99d5c6a1bad95d782c8a812,P4,P4,P4->P4,1210172861.3364778,1207615867.248937,-2556994.087540865,1.0,1.0,0.0,h09,h09,1205972721.184073,202507689.9584892,h19,1003465031.2255838,0.8320793775835502,0.0,0.0,0.0,0.0,22294457.47247085,22294457.47247085,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,1600094.151228411,1600094.151228411,NONE,R0,NONE->R0,1,0.0,746417.7674349655,746417.7674349655,9557344.06438629,8810926.296951324,-746417.7674349658,0.0,0.0,0.0,371375430.6103538,0.0,-371375430.6103538,R0,NONE,R0->NONE,-1,173240568.11505035,0.0,-173240568.11505035,1688759431.8849497,1862000000.0,173240568.11505032
LA-0556,556,2985d972c1e5dddf81bdae702bddaf1b506ca25a3c8185378f0c085f43122eef,P4,P4,P4->P4,1215838731.1965573,1213591314.2267396,-2247416.9698176384,1.0,0.9999999999999998,-2.220446049250313e-16,h09,h09,1211907389.3072414,203954947.30379564,h19,1007952442.0034459,0.8317074810308883,0.0,0.0,0.0,421416.47275559587,14538148.920126932,14116732.447371336,R0,R0,R0->R0,0,301464.19195023156,10400000.0,10098535.808049768,10098535.808049768,0.0,-10098535.808049768,0.0,0.0,0.0,1469057.5978268494,893354.2462471534,-575703.351579696,R0,R0,R0->R0,0,1050904.0113248366,639069.266109105,-411834.7452157317,8506440.053061452,8918274.798277184,411834.7452157326,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0557,557,d71eeae9cc9159840968944719cfe7c3e5f7d0dde14a196afa443e35bc867766,P4,P4,P4->P4,1220066470.8675027,1218050053.1077156,-2016417.7597870827,1.0,1.0,0.0,h09,h09,1212008678.089741,222637330.92640448,h19,989371347.1633365,0.8163071478355209,0.0,0.0,0.0,13402814.746063668,0.0,-13402814.746063668,R2,NONE,R2->NONE,-3,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,650721.1899038904,1344175.0078232596,693453.8179193692,R2,R2,R2->R2,0,504931.27773686766,1043021.212053056,538089.9343161883,9052412.786649423,8514322.852333233,-538089.93431619,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
