simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0549,549,SUCCESS,,,1.3772518999758177,0.4991990000125952,4,1,0,2,4,4,2,2,108,137850985.92071682,137850985.92071682,0.0,certified,PASS,omega_21,PASS,unavailable,cd2445deee65319ae33fdb00a498d4f8241d96f60d4baf5b6332c5c62e035319,8a571480b8e29e413a1b0cd7d6868f2c1ac4ab3b79e19ca9d1ed69ef1cb4c653,True
LA-0550,550,SUCCESS,,,1.355863499979023,0.49432189972139895,4,1,0,2,4,4,2,2,108,132324345.21494624,132324345.21494624,0.0,certified,PASS,omega_21,PASS,unavailable,f19fb8ef5f255187e78b2b01ea2c10d1592ce1f743cd7caef7c5001d01e21467,b47167589c95b3739836796aab2d9762fa5b44ef4c41884a907b261c0ddfc89c,True
LA-0551,551,SUCCESS,,,1.3657686000224203,0.49305900011677295,4,1,0,2,4,4,2,2,108,133130035.82299338,133130035.82299337,0.0,certified,PASS,omega_21,PASS,unavailable,978a7dcbf1203741c7ef66cf22d8b013ee133cef0a93d6636d61da9fd4d5a178,d5482f3768a9f51fd7e4e595952f620189b7ed2ec5e363c73bc60e341810b2b9,True
LA-0552,552,SUCCESS,,,1.371909899986349,0.5171216994640417,4,1,0,2,4,4,2,2,108,116356836.08916683,116356836.08916683,0.0,certified,PASS,omega_21,PASS,unavailable,6f99acc2cc6f511238a9a22d4410d453ab443de21d14f6ec5bc0c9beac4b8820,303a13902c7ff7c9e9201e4e06c77d4194f581178d0c2ca35f6b674af33a77ef,True
LA-0553,553,SUCCESS,,,1.354354200011585,0.50268010009313,4,1,0,2,4,4,2,2,108,135653477.34001172,135653477.3400117,0.0,certified,PASS,omega_21,PASS,unavailable,52a0d4ee6282d848a685e3af3c8d6fbfa1cb92d07132ad8dd94367e0cc1b8c71,adb6f87540efaa809570c0876d18159d71f6fd12641aeccb91b5c39839be346b,True
LA-0554,554,SUCCESS,,,1.3897070999955758,0.5294670002767816,4,1,0,2,4,4,2,2,108,132684119.09863786,132684119.09863785,0.0,certified,PASS,omega_21,PASS,unavailable,c418569b29723551b3ca70b5405aa0fd2784eb586ec398a5680b78bf2dcc1302,c55422ec7cf111ba93aaf16b832253a3807ce97c44df35d64225113e7ae65b40,True
LA-0555,555,SUCCESS,,,1.3663741999771446,0.5059316998813301,4,1,0,2,4,4,2,2,108,127363872.2822035,127363872.28220348,0.0,certified,PASS,omega_21,PASS,unavailable,55af96436391f5257d4a9b1a49bc0b092a51ba09cdf4b7532f1df70255e7b655,249328ea2e9174acef52c62e2439f77606d5cd56a9a41715aae4a2e8bfcccc3f,True
LA-0556,556,SUCCESS,,,1.3703994000097737,0.5091930003836751,4,1,0,2,4,4,2,2,108,129853918.75368592,129853918.75368592,0.0,certified,PASS,omega_21,PASS,unavailable,14290b6968a2c165367c6739a21fe360b0c286e4c77ba795497ab4223e84fe84,88bfe06e2ca3dd06334ac96b32ae123496d819a99ab96a06d47726142a3d54da,True
LA-0557,557,SUCCESS,,,1.3740574999828823,0.5154045998351648,4,1,0,2,4,4,2,2,108,131711933.23512615,131711933.23512614,0.0,certified,PASS,omega_21,PASS,unavailable,79747647292978b5d0df42088f60807f109bf87676f452090957788739a4efdc,269c56120c07f2245d083f19b7ddd7bf4956c7621acf826def6a079172b317ca,True
LA-0558,558,SUCCESS,,,1.3796412000083365,0.5167013997561298,4,1,0,2,4,4,2,2,108,126962699.43417972,126962699.43417972,0.0,certified,PASS,omega_21,PASS,unavailable,8b9f89628a1bfa7c4828038f270230c24ad8edf3f1b5d2820fb8b42d137056a0,e5fe986e5db197b6b6454fc75c432b08824a2461d445b29d2b406e9706b3dc37,True
LA-0559,559,SUCCESS,,,1.3249134999932721,0.4950533999945037,3,1,0,1,3,3,2,2,107,136404458.09716403,136404458.09716403,0.0,certified,PASS,omega_21,PASS,unavailable,0bd6208793bdec84fb624d345d3eb3160f9be05b58fbcc2ae1d96e3a4665538f,0261ef2b0af7a1ad2bd3f502f1b9c2c66846797b3805c7a7324452e236b40428,True
LA-0560,560,SUCCESS,,,1.3758184000034817,0.5031958000618033,4,1,0,2,4,4,2,2,108,133278906.76998359,133278906.76998359,0.0,certified,PASS,omega_21,PASS,unavailable,aa16be56e639d3a9df62365231b0d5068e4012708a73b086781e45ca9bb3c193,1dc420ca277649c6c53c0373753a378f0ec66a10174dbe5c65a9f4e27d14771b,True
LA-0561,561,SUCCESS,,,1.3760713000083342,0.5138404998579063,4,1,0,2,4,4,2,2,108,128976597.70583388,128976597.70583387,0.0,certified,PASS,omega_21,PASS,unavailable,7543852057143d90ee4be1e0c829483435a9619e652f82e63e58a35c1c928202,c62cf0ab4a2bee8826d281d6547baf4015b07d5aa283b71a80c69df5ff07c174,True
LA-0562,562,SUCCESS,,,1.3803333999821916,0.5136261000297964,4,1,0,2,4,4,2,2,108,133464390.1611066,133464390.16110659,0.0,certified,PASS,omega_21,PASS,unavailable,369d383f81a0a2e52f2ec8bd4d2158ecbe6e5fe1460583521c0af825e600c651,2d5fa3f78e8b023ee3e463dcfd312999414a398644e30ce3b4adf846d273670b,True
LA-0563,563,SUCCESS,,,1.3957517000380903,0.5062624999554828,4,1,0,2,4,4,2,2,108,99977883.00097303,99977883.00097302,0.0,certified,PASS,omega_21,PASS,unavailable,a2c341c850958121b91e86e01b3d5dba94752b0006a45544cf46bc0512cc73e8,278b85791fe27513104dd3cf0842eebb1de2688c948efd5dda468f87bc95f770,True
LA-0564,564,SUCCESS,,,1.3977105999947526,0.526773999677971,4,1,0,2,4,4,2,2,108,124659563.93078375,124659563.93078375,0.0,certified,PASS,omega_21,PASS,unavailable,58a95560b3472c5914cc0ae8b51a10d496076cc1b20eae3b19c904e370e6737a,68c284227e5665520930204b19469a4b12b2dda61c3369f6d4ad521d6bf9da4e,True
LA-0565,565,FAILED,oracle_failure,Candidate exact evaluation failed,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
