case_id,simulation_id,sample_index,input_sha256,source_first_stage_sha256,replay_first_stage_sha256,certified_status_invariant,first_stage_identity_invariant,policy_label_invariant,Q_F_R_invariant,objective_invariant,worst_scenario_invariant,all_categorical_scientific_fields_invariant,all_numeric_scientific_fields_invariant,certificate_valid,replay_result_sha256,comparison_sha256
E2A_VACCINE_H0,LA-0055,55,06c0ef20aea9653ad5a779277c36240676b88f03edc359c93c68f8260d243087,a0fff8e9d3fee241f5886362f782174f6773c2aeeec06c2af21980f59402dc89,a0fff8e9d3fee241f5886362f782174f6773c2aeeec06c2af21980f59402dc89,True,True,True,True,True,True,True,True,True,d7d69bf4231da9466ded7bffd32ff4bd82130c513d695f203de8f4bb2ec2c886,aa680b7a31748d806571e47abf2d7e9b30e30526e79c4166847e9d6f2b1e90dc
E2A_VACCINE_H0,LA-0056,56,1738ad1dd29775b4c1243f37df4a477fb45779e43f85cfc3b12da636f8161850,b25b88896028cfd88ab8177595b7b59b3f42664a090418bfe1b6a790e63c3b20,b25b88896028cfd88ab8177595b7b59b3f42664a090418bfe1b6a790e63c3b20,True,True,True,True,True,True,True,True,True,2970c7838a63888f20d61c3a36bfd9b7858d83fdb4db152f061cb0da0a0a1c4f,75aac05b000f9d1e594be40cb4682aa1cf3fa0b8247907248c1a8209ba7fe7b0
E2A_VACCINE_H0,LA-0057,57,67c9f9bb758d93ffbccbac1635454c75bb5203e28d2fb661c0e378c9317ac525,785c0c999fb54b7ce029462eae1d5296731cc5607306e0b83f275d4df68e67cf,785c0c999fb54b7ce029462eae1d5296731cc5607306e0b83f275d4df68e67cf,True,True,True,True,True,True,True,True,True,d16a27e8509a2480ac012b3b8976753b70ed6b7e5d2284aea0524eee1f1651ad,87473ba60fb8d8beaecdfe2ba47be946410d51609dafbe66a43f80ef30cecbf4
E2A_VACCINE_H0,LA-0058,58,ab541dc98200b019e81148b07d3780d58c0cc1c0de650caaaee9e46421e24ae8,193631e2ef56c6bbd81e244a8287a9c517a88a6a8652c12bdba1692e2aa3f752,193631e2ef56c6bbd81e244a8287a9c517a88a6a8652c12bdba1692e2aa3f752,True,True,True,True,True,True,True,True,True,390af47fc30bd1433ee3e5393e8da3ea636157ed7f0608a82f0c5787f55e880f,02edf8f011364db3485391bdc0962b5ae7e27667b3941b3582af4e9a00169ecb
E2A_VACCINE_H0,LA-0059,59,42d335dd7883a97e5a3f03b495e345323e1b1d46e7b2a98de20ea6667112457d,78064ddd07d048e9d395efa092c42b8a26567276c25777f561d9cc54b217767b,78064ddd07d048e9d395efa092c42b8a26567276c25777f561d9cc54b217767b,True,True,True,True,True,True,True,True,True,eab29cbb53b04083efd8a90cc81a80d4567b88dacc40219a093f73bb2d665e97,1c7c73a9374e2735952828a7dbfc7f9486b54f868c2717de837705fe88e72099
E2A_VACCINE_H0,LA-0060,60,3fbff512e96462ac99227b6ccf0461dceeb78c53d1cad8a9a62586e56ff6ae78,e50c9e9fcda9ec7ac87210c7d926716527e531e97452fae6bbdab6660a99f028,e50c9e9fcda9ec7ac87210c7d926716527e531e97452fae6bbdab6660a99f028,True,True,True,True,True,True,True,True,True,d1d746cfd1b8a5c6de750da4fdc3b808e47993d53d888dcd3aaed6610f4003fb,fac9645f26226c5c5a7b44583ee9ad14f910084482d0c24e1f7730cff0feb877
E2A_VACCINE_H0,LA-0063,63,c09e21ecbc8cb0da475b3b11188d3df9b258c4e2729dc9d43f3a17441930e6da,abe57ddaaf9362620c9dd0f3c45b58dddde6541656dd7f019bc937c8b0d345e0,abe57ddaaf9362620c9dd0f3c45b58dddde6541656dd7f019bc937c8b0d345e0,True,True,True,True,True,True,True,True,True,b56c7fbeb07307c693758754c9933734e5af6ac1a3b9803e961fdb3094a077dc,701344fc4649aea802785aaa313c70460a737ff39cf11c10ed685ebd4e42b337
E2A_VACCINE_H0,LA-0064,64,0c0505f8d265afb56b5051fb03264061417d45d1f0a35c46f861c1ae95389ba4,33088ff37bb15ebe08e6ebd079f1b7b5ab90663437d68da921e2c254af597187,33088ff37bb15ebe08e6ebd079f1b7b5ab90663437d68da921e2c254af597187,True,True,True,True,True,True,True,True,True,633955220d9361b2527fc7c71f9040f2e0420235c454f2e52b06b0a6c01a49fc,fa29e5c65ab18be625bb6cb99bc6e2dd99018d0221b42a0718ff3b77def61026
E2A_VACCINE_H0,LA-0066,66,44308e8523479a7c82a4272406e1acb57a90d106661f280302640a9eb1bd5eab,d4da758260a721940fc7a76f1c3cb97b44e78a549d042f8d77ac01a80e321bdb,d4da758260a721940fc7a76f1c3cb97b44e78a549d042f8d77ac01a80e321bdb,True,True,True,True,True,True,True,True,True,6eba59c040c6915e7e8815df07dbf4673f90e7e7bb5adebb1a099cfb8ae0af77,5121d0f464af59940cb4679c31792613d6495c65e751316a6e5a5db318d370a6
E2A_VACCINE_H0,LA-0067,67,8545392c59e5fbad14745c8557475b4e270611e74a1ec2ca369eed91fcab4baa,300a68b0e0b0fd2ddbfe09247cc1e4c69719c78dc2072b121f1a19519cbbbaec,300a68b0e0b0fd2ddbfe09247cc1e4c69719c78dc2072b121f1a19519cbbbaec,True,True,True,True,True,True,True,True,True,f0030686c50e5a1a0c044751ad80eb7fd61e708183a7af2b7864eebecfe286cb,d6799f2b3ea3e4eaa112c987660f61a7673db0189e1085b70b95f96170c7ec03
E2A_VACCINE_H0,LA-0068,68,60cb9806f6539dee04a0c52f4acd201386b18ff64aaf42e6767f8696c9abba82,fd6973a0d403881dc96b4dc06282ee90447f7564679083ed40fa687415cc6014,fd6973a0d403881dc96b4dc06282ee90447f7564679083ed40fa687415cc6014,True,True,True,True,True,True,True,True,True,eb892abb4bb50134c4e3bd7ec6a814bdd58c6306c7d037374059e850791f6d78,78e6e2cc2a0051dfaa05fd6c7cadd542856bdc83c145f195aeca5f6a24446a28
E2A_VACCINE_H0,LA-0069,69,0f70ab6ebe1757f095619020bd3db7cac560cb722425c0dd13af6aee0c7c9359,158047b560454f5c01f55be78cf6cb9bd8eb475189e83c35f0f66fa2b05ef223,158047b560454f5c01f55be78cf6cb9bd8eb475189e83c35f0f66fa2b05ef223,True,True,True,True,True,True,True,True,True,ea0bf44a2639ab618ed680498c03af0eb063da5b36f0b4cc8e582857b77a4185,713787364e75c0a18bdfebe6d9814a88c9d5b3570bf1d31ed28b7ef1c5865d4c
E2A_VACCINE_H0,LA-0070,70,0da904d3aa0e12971440714cbc0b97c44dfb896ace9791d0a729a0b8cdccca6d,528801fa11f194b46b7adc9664f022f46b24dcfe2279f9cc8273f49016023aa1,528801fa11f194b46b7adc9664f022f46b24dcfe2279f9cc8273f49016023aa1,True,True,True,True,True,True,True,True,True,674f6e82b0d82fa1505e6e7c43ecd12a1fdb57f392a5458ab26e117da77b0ff8,300d120028f9d3d20cfa117b35c2ed93c361f3404d025b63b6e2f76b0eb67b0e
E2A_VACCINE_H0,LA-0071,71,41a3ac70d325d533f1e3697acce5d23d974ab1cae2ed698a4a07bfb123138f7f,9b2d3bc10ee0ddd821587ae35f1895c5b5a220b04c7eaf626cefba0b621123fa,9b2d3bc10ee0ddd821587ae35f1895c5b5a220b04c7eaf626cefba0b621123fa,True,True,True,True,True,True,True,True,True,ec2c2f184b1379d04810d077c8fc49b6ac6f5960a1e78922ffec8c43b0a83c8a,f1afebbabd41712219319e6c6f9afddcba6d30253f1beffeb29ff009b3d5ee81
E2A_VACCINE_H0,LA-0072,72,52a3bb08b988a4f5497ecff308f3c9174f9e7fc47174b5cd5329d2036ce75adf,07938b7362f80176fa21bbce76a158c620cee86bea00dffdb3e6884114eed523,07938b7362f80176fa21bbce76a158c620cee86bea00dffdb3e6884114eed523,True,True,True,True,True,True,True,True,True,e83a42ff9d3e7679253fb94c9265ba0841c2fac621cecf0bc242182a46bd460f,8d963b3e08533ad6a9cd1bd11b8881f706963892129479bfdbcce923cb105a9b
E2A_VACCINE_H0,LA-0073,73,099bf77c42033cdfe0e5d91256d98dc75616afed8ad0be0c023061af096284ad,0cf8fef69e56f9cfcc500ac43208a2778c423fc1f5504029c56f50263fddcd13,0cf8fef69e56f9cfcc500ac43208a2778c423fc1f5504029c56f50263fddcd13,True,True,True,True,True,True,True,True,True,3c73faa23caf1c2fc069e50e853d7719d8faebaa0836e15207987b688e482714,3870e23b0b212540f32fcedd6da031ed3e059e013576e097a6b275d0b6373bbe
E2A_VACCINE_H0,LA-0074,74,819a1660302e57c1b01749c09673c1de0f85225cb0f1e73870f580a6c0ecd321,2146eb8584c3345e39b3a9d05b738ab76b9504b214c5fe4fe07cb45ca9ee4946,2146eb8584c3345e39b3a9d05b738ab76b9504b214c5fe4fe07cb45ca9ee4946,True,True,True,True,True,True,True,True,True,03f8d47622a215030d0d541f0eebb08d89cf3c8afd949b7774ae52a2ea69cc83,50cd5edefbd492d8e4e47aaf2c1d4cc2d1e9b22cc5bf9e34168e7ec426a2a1ec
E2A_VACCINE_H0,LA-0075,75,9d546685b9fd14893cf0a89d22cad2b369bd129b2c8f0fd26a9ed507173a5df6,740da670ff69401114c6d5d269bfba2742b68cf61bf53caffabf544673f9f171,740da670ff69401114c6d5d269bfba2742b68cf61bf53caffabf544673f9f171,True,True,True,True,True,True,True,True,True,921f0d5ed3b9bb7cc0ec23c7df3dcff504559da9717946842f66daf1e3ec77a4,849460d355f070678ec21b9b3e308b72479fef0854422bce788db7829eeaa123
E2A_VACCINE_H0,LA-0076,76,5969f9a8224a0ba47a7c495ef92a60b0ba6fee8c2bfacc1be2a6d961c497617f,6732dfbbd019df80c8387037ba578c1358cc17f039730b743fc674185081cfbb,6732dfbbd019df80c8387037ba578c1358cc17f039730b743fc674185081cfbb,True,True,True,True,True,True,True,True,True,df7c2429325f3c23207c108fb87d261cd17806924d010ad37cad549a4be2f8d4,3f79e2d72b9848ef0594c02dac239f5c99bb47ced118ab61123838b0d4a0b558
E2A_VACCINE_H0,LA-0077,77,7d9cc46d7bee503dde23209717fae1de2e732e718ef5ba00780155d3a1f06991,b121f34a441b54568000bbd2c320f43a4237e86046204c9fb4cce89d11b007cd,b121f34a441b54568000bbd2c320f43a4237e86046204c9fb4cce89d11b007cd,True,True,True,True,True,True,True,True,True,75324a644e6d9362b3d8f9927c0ff81868f6e01dc7720f36e2ef88fca2fccfcf,9f652e62670d503f56103052f7e257d8ed63156d5eddb9f44c59db70b3e888cd
E2A_VACCINE_H0,LA-0078,78,0e6c07467da95d2598dd4b958a314028b6e8fdcab22f8158aff76a718a31cfc6,a22d638056ef9e228a73ee5581427ada5bf0ba5f14bba1a440219675e93fdab5,a22d638056ef9e228a73ee5581427ada5bf0ba5f14bba1a440219675e93fdab5,True,True,True,True,True,True,True,True,True,9a10a6433053e2d029e55f55b72dff96ce8e605bc86497e3ad009a61b89b4fa1,b15efd9816790cff666216a6759c39161051db4f91bbac7d7a01c63ebe587f63
E2A_VACCINE_H0,LA-0079,79,2db5bba1310fc6d403128044ad0bc9238ffbb7f184f6e79ebb15cf3ce219c71b,1278c165eeaff08ce8711e3fb4692fc5bbdf3b085ac2b7d873ff6abddf5ec2a7,1278c165eeaff08ce8711e3fb4692fc5bbdf3b085ac2b7d873ff6abddf5ec2a7,True,True,True,True,True,True,True,True,True,929897987054954c76b91d2447459178dfffb959a9af102114b400bc1f803d1a,c39ec6c86ecc817314859488ce4ca20bc6b5ccadf801e0ccf6b0b006385af78b
E2A_VACCINE_H0,LA-0081,81,5ed46d1e32037f41dc7e4d48ec1ad95679d145611efe334d983f328487f47433,3fc7f2c1b09fab6cbd0a96483438f5e8e490539219347292c54537a00b2692d5,3fc7f2c1b09fab6cbd0a96483438f5e8e490539219347292c54537a00b2692d5,True,True,True,True,True,True,True,True,True,d66cb66b9bcb486d685ed1a862240b514d9dd659718bc966da0a451e47881b05,555010647491c55bcefa6653d3888e80e81178fa771db2ef83b68552be1552ae
E2A_VACCINE_H0,LA-0082,82,3da360d3c2d49535757fde4ce0a609aae7546beb14c59b767b4bf786fc6fd480,2ef14a7e3d1eb00c49155bfd4f4dd6aab4a087e7ba43f69cc8750aa397f9adad,2ef14a7e3d1eb00c49155bfd4f4dd6aab4a087e7ba43f69cc8750aa397f9adad,True,True,True,True,True,True,True,True,True,8b1dc89795af2d1f0993b64a5ae199613442bd30c9a509ac5245ada63a5ebda9,2f06fa55e20504e704f24d6da5a3256e07837d98aea4884713e7cb73a5dfda8a
E2A_VACCINE_H0,LA-0083,83,a5228df1055d490679fdd9d6298c014804b6b251a772e20eabc5cabfe6a6f64a,3f202d5249509ad12b9a18b7ac48f296220f02b554d5cef97191a3a0a9923076,3f202d5249509ad12b9a18b7ac48f296220f02b554d5cef97191a3a0a9923076,True,True,True,True,True,True,True,True,True,245bbe51b7a6c07c6fa4cb62d7fe3119af4dae40c60568acda3a74e1233bd70a,87d4918022f03dddcbae7e7545303576cddd9a7df17bf938bbb1c48cd651ef3d
E2A_VACCINE_H0,LA-0084,84,452c3c78fd656a973d7af41d0ebe4577827d2893ba70adaee7f1600da04f8cce,87c592cefb1b73f08314eb6b6daa855855e910a02ff55e9566f07f7dd2da0017,87c592cefb1b73f08314eb6b6daa855855e910a02ff55e9566f07f7dd2da0017,True,True,True,True,True,True,True,True,True,e5294d56251fd4b58f4feb15f4c87efb4507da0f2c73f74711d0fdc0d989a6eb,cb18745438901e36574fa818c180f09e3b24735483f6e131d4be77f9beefcfe2
E2A_VACCINE_H0,LA-0085,85,92ddeb682e0a88f56f8964b6505371edba64d812ac8567a7874c4b86a25887f9,b9a2f37bf245c2f0d7082fa5bcb72ad299325810508ae8be93d75dd93ec86ea8,b9a2f37bf245c2f0d7082fa5bcb72ad299325810508ae8be93d75dd93ec86ea8,True,True,True,True,True,True,True,True,True,9476f833d450605f9fffe839fa5c1316f61fb49cdafe47879bb64125ca016b1d,30b38fb90b872bca0dcdeb5dfbeeb4cb736f1ecbd02f6bedffc17935cb5aece2
E2A_VACCINE_H0,LA-0086,86,78b0e42b8034387220c039146144af1d18e990c3c80dfbf66557f8829ab7c942,7aa79c50aac6c436eb69f5bb501ec82b5b6f39b7342e51d4ea05ab094d51789d,7aa79c50aac6c436eb69f5bb501ec82b5b6f39b7342e51d4ea05ab094d51789d,True,True,True,True,True,True,True,True,True,e6f780642bc9f9bcf01a6233277d815c676e011a567873365b916aa2833bcc22,3a1ef771f46075c0f60233d24fad79f606f36dfab6898d26a42f1355d5dc9027
E2A_VACCINE_H0,LA-0087,87,55ad7ba1be0ec7f17db04c0250b5e74afc2587d0ed02a266c8c1a09988b0a9d9,55660044a5611f354be4a04097548adb6e41bfab62d5345a81913333d196f735,55660044a5611f354be4a04097548adb6e41bfab62d5345a81913333d196f735,True,True,True,True,True,True,True,True,True,004c57ffaf7230f4dc3b6e1120445f0cb0d3d516a12cfef20e2af8ed476ce280,9d38516cd6dd08dabd00c34c8f5ffad821f6f0ad4b2c6adbef0328f0d24c3e43
E2A_VACCINE_H0,LA-0088,88,6d7390404bbf6e027e4d60b1dba12f8ec171920f5a2a619ec2b42e63393c1006,a26cf6d038693fcbc44842307c0ea5df923b2f4875f600a98b0d6855f7d7f407,a26cf6d038693fcbc44842307c0ea5df923b2f4875f600a98b0d6855f7d7f407,True,True,True,True,True,True,True,True,True,cd3ec3044434cf664cd61f47a3ca359be190e48279d3a3e5597fa49da88c3c1a,907bb4d6175cc7204caaa98e1a4c964bc2b1a9d4c51d51a99d32700cdedb21ba
E2A_VACCINE_H0,LA-0089,89,1d40bca4e9cab04e8c9d5b356b62d85bc42550f2568eb9649d88c04022d92728,b7f0788d975571e16ccf3d49ca1d69baa4e895543a2d8c2588ed85520cf8e0e8,b7f0788d975571e16ccf3d49ca1d69baa4e895543a2d8c2588ed85520cf8e0e8,True,True,True,True,True,True,True,True,True,8bc5a0ccf87585a933379a20bf6924ae567b21dde22edc79dff577e68cadfebe,8283556d6776e9f823726a78cf4c62ad0abbb8165568eaf8ffb85f43a24defc2
E2A_VACCINE_H0,LA-0090,90,ad39719dc60273e05438709eaa87ce655222480fabaa49761b962d3505a2dd08,3219a9ecfbb582bede1ef9d7ffa5c69b3aaea5376f8ce7626e40b1d4bd39764e,3219a9ecfbb582bede1ef9d7ffa5c69b3aaea5376f8ce7626e40b1d4bd39764e,True,True,True,True,True,True,True,True,True,2ed9f946278c7bf40a92dd93711cbc23dd4c94217590e27f93dc2eb39e123bac,bb98c975783db37a82d6e5ad3e60e3e95a25c78aeeb80ceb644f328e090b3872
E2A_VACCINE_H0,LA-0091,91,b27c1077c290d99c969c87b18ee48fb6ce999c0739c08490b5959806588066bd,67d2fc507f8c0a5d72861fca1ac83c6ee120791deaf503a3697c470973ce859e,67d2fc507f8c0a5d72861fca1ac83c6ee120791deaf503a3697c470973ce859e,True,True,True,True,True,True,True,True,True,ebb28aeabe6b027b04933cc0c241f8f36f7fa1d6c094a9aebeb03b2eeff0f7b6,67547c94802bcd46b0e7cb9e8efadbabc2b9fc27fc312e2720b55fcf67ce11f1
E2A_VACCINE_H0,LA-0092,92,ad66cde18674d3c6319f6333c0a0747db37265ec8b615f5104037c0758ed9f3f,f563fc9b1606be81530b718c431750ab260f7dca7facc1db825adaca0a0e9eb8,f563fc9b1606be81530b718c431750ab260f7dca7facc1db825adaca0a0e9eb8,True,True,True,True,True,True,True,True,True,0d6db0ab00469bc55e3f70c8472e48630efc5f5933ed5c07bc2ffcb705f05d41,d20d2dd31da20c73c743f9ff609c3cd6e0952a8f1692c1b0d77fdd79c941af2f
E2A_VACCINE_H0,LA-0093,93,cd231b2c22006fa7da74ec6c380af80fd01b240b9e4feb8d86623aa441352f7c,1771dea64ce57e0fb6282107b3d2e509a20a505d70e000f611df219092d59ea0,1771dea64ce57e0fb6282107b3d2e509a20a505d70e000f611df219092d59ea0,True,True,True,True,True,True,True,True,True,2af836588c0da4b25ed8fd7a2fea276b059454e5bc00c1c3ca0a69628233a166,caefd688fc76607bd0b8053a0e0f89d9d080dd6e6b74562257c0a1475d6baa69
E2A_VACCINE_H0,LA-0094,94,5fd2d85ef75ed01c712217a95b9318f91a994babb5b22e9c4df7c689d0ba389e,f30590bd43af8bd5662123c8c70c4cb8f6b3205d3f91e9337dab08c0b1fe7f9c,f30590bd43af8bd5662123c8c70c4cb8f6b3205d3f91e9337dab08c0b1fe7f9c,True,True,True,True,True,True,True,True,True,01f361bcb2144505b1edcaab6e1fb74e7877ac5ccd6d0e1ca4cefe4e7b587ff5,e47ade5c75ccc7e4ed152d7f925f5a8ce0cff94ee465f74192d3a0565efc3afb
E2A_VACCINE_H0,LA-0095,95,7f3f2c84c8f8b4f7a3f661e79b4732174f31d16f47aba108d9ec70607a7e10a6,8c8551fd455503789ed99e3f46c7eccf722aa822f3625eb55175f97303d43abb,8c8551fd455503789ed99e3f46c7eccf722aa822f3625eb55175f97303d43abb,True,True,True,True,True,True,True,True,True,5f728a0b33a1b77102e5336615ae87818bff726423c7d61d00aaeddaa6db523b,9bbc3de433bbe263616083817bdd5d7eae9924473354df190b80b7013526c27e
E2A_VACCINE_H0,LA-0096,96,6d19e469e9ab769200b8c8fd23f473eb61bbc41f39f15015d9caf251c7b42c01,aa5cb89c8ff8e3aa3d7bfbf6c8031a380d6abeff2ca5d69e12db8d4541a33f90,aa5cb89c8ff8e3aa3d7bfbf6c8031a380d6abeff2ca5d69e12db8d4541a33f90,True,True,True,True,True,True,True,True,True,283c77ce4d8444111b6c90b170215a05eafc6ab4c249b533f8419ce2fe33cc4c,a58e88ec5e88df1e3424b7b6c427333289a2e5ae47f1deb88f9aa45aa3a544e5
E2A_VACCINE_H0,LA-0097,97,edf70a375e08de6a4bb2a98690a88cad1ad1a880e532f9766c33642307104234,9bb978d5dddf7ad56a0232e8816bb9da2113c392515192537ca8557b8746c3af,9bb978d5dddf7ad56a0232e8816bb9da2113c392515192537ca8557b8746c3af,True,True,True,True,True,True,True,True,True,76959653e44c35b2d7cbb1774b8277960b1836c989b1bcb84216c4e6cd7ef9fe,c7031e1e2b215141095df4a813abb97bfaeb19c3929aa2393e2e065c198a06fb
E2A_VACCINE_H0,LA-0098,98,013e0e1d22a2b4571c505d4b63e9049aa369067fa9f467ef9066da824c3ce638,6e5b8fb7bf17d3a64cb52ed9e9f78b0deb7853e63347faf2c115fde36f6c09ab,6e5b8fb7bf17d3a64cb52ed9e9f78b0deb7853e63347faf2c115fde36f6c09ab,True,True,True,True,True,True,True,True,True,31b82bcc9963c58f9653d8f6b2322f097543e6c0a83643956d89f7179604e221,cc54b187bfffd455590830dd8b82fde5690fe93c9525ab8e1fe52ff0a300a2b9
E2A_VACCINE_H0,LA-0099,99,b829dc14128adbea04f3b65d0574792a25510f5aa3afd71e43c7ebb5c51b5754,9a3c20e11e74f8ebc88304916f3c24c5952ae18269d631161ce2292a724f24f5,9a3c20e11e74f8ebc88304916f3c24c5952ae18269d631161ce2292a724f24f5,True,True,True,True,True,True,True,True,True,5e0fe0cfdf32db6c5c8daa78000bdb8948224eac6fc8d9851c01cb008e086131,238f4d09cd433773e546e2cd0e89fc046483fd0301ef4843180caa896177e773
E2A_VACCINE_H0,LA-0100,100,23acce877ac9c1b6da536ca2f6452dec87e245fbdcc093402afd582bc64c7d24,ea5656710892897a4bc677c616445d831485f44fea26f9dd36355bc57cc9a24f,ea5656710892897a4bc677c616445d831485f44fea26f9dd36355bc57cc9a24f,True,True,True,True,True,True,True,True,True,2925a565aa32bc48788d24da7295c3307109db5d99a92708eaed2e693ca7b334,77d2af0e92c1998e9636a0ea18a46204cb28b791d492e7370e05d73c5a1f7ecd
E2A_VACCINE_H0,LA-0101,101,46423fd7bd412f27bd38da1d616236542376e6a3ccb8a53ca95614ae4224bb6d,9bfe7fb2565088e1513a25a97a61b2dd704ce2b816cc05d054587dae07a959c1,9bfe7fb2565088e1513a25a97a61b2dd704ce2b816cc05d054587dae07a959c1,True,True,True,True,True,True,True,True,True,8311b10a37ca040f75de88c3738b652c0532edb0147183a0d1dded8ef04281b8,ce1088bc37573b0fc5e33d9e371ca6ab40fb96f84a41ad49a5429a22dcba17a8
E2A_VACCINE_H0,LA-0102,102,cdb6afd9b29eb2b550b3cc275aaac1a466442ff6233fcc0e0f86751d09ddf5ad,8f3b33c226d383a339a89f65fc3255a8db3f580eecdc028373f8d1f1065f6dd4,8f3b33c226d383a339a89f65fc3255a8db3f580eecdc028373f8d1f1065f6dd4,True,True,True,True,True,True,True,True,True,fb38ae0891b41ee5af413487b1d658cc5dce15be5d93acc033c1fc634761f597,34d44f677e5dce811e7af05ef3954022f988f2b8231cbe37f806df13e1e82f9f
E2A_VACCINE_H0,LA-0103,103,df1d73f9ded0745380418ef8366c146852a901f468bb9dc8b3a8546d58bb60c4,150b0ca921daf812265858b3ad4f4f04dd65426348e1db80c8e1d1003f690485,150b0ca921daf812265858b3ad4f4f04dd65426348e1db80c8e1d1003f690485,True,True,True,True,True,True,True,True,True,a33398b783d16168d1a0e59527108deb4787fc4d0771835083628834f1663bb2,d95d873fa95f1e9f1eba805690ca0a247f1ae9761a61590f38d92fa2b25f6e70
E2A_VACCINE_H0,LA-0104,104,3fc5fe4f89e524f970ecf605df1f8e2b6db356444338757f09655d7ee6e8222b,adadecc6ec9fd9a18ed9b00650954d500a65d400c5e65057f9e84f0bf66e7ced,adadecc6ec9fd9a18ed9b00650954d500a65d400c5e65057f9e84f0bf66e7ced,True,True,True,True,True,True,True,True,True,cf93546c47ff70098101a2deedab6269f61497361381c134259abe69eea68ac7,8b1ddddcefe1efddb1af11f2684c2ec374d32d4947e55a31ee730e726a485566
E2A_VACCINE_H0,LA-0105,105,642f0850175685dc6c38e0ad36b478de797b9a46c9c62af62834484e36409f24,50142bea426aa4170077f54875c582b6cc3c6383acd10fd38c808bad4dd4fa04,50142bea426aa4170077f54875c582b6cc3c6383acd10fd38c808bad4dd4fa04,True,True,True,True,True,True,True,True,True,69d17025601c1d8a19610ad7c71aafaafd583c9787e1c50ad09f41511059be02,3acca27594b8189b551d5a0128d476bd1dd33984382f9745dbd975dbf9ef021a
E2A_VACCINE_H0,LA-0106,106,be0b3155610cedaab7ed585daba4b1c1d721f42c04bef541cb3c937dcf973f8e,8b43aa51f41440db88294186d28185c80d4571bc77a430897b18f95b24d667b4,8b43aa51f41440db88294186d28185c80d4571bc77a430897b18f95b24d667b4,True,True,True,True,True,True,True,True,True,e2babe1a17e04018147fec1a83c9a2d4076bf7de6e7f39227b4fe134e382e26e,26fb620df2e73e8cc25734306a2f0ad6379f88eebe0088bc56cca8d6668dbed8
E2A_VACCINE_H0,LA-0107,107,19b75788c0fe39d45cc6915d734ad37ee5e59bdd7bf9d963f1a5fd2948c2ec10,6246ab75362879c8b9467acf39f60cc6cb0a6f4c4a6d0d01d1fa4b3512e745c7,6246ab75362879c8b9467acf39f60cc6cb0a6f4c4a6d0d01d1fa4b3512e745c7,True,True,True,True,True,True,True,True,True,98b0782fee68f04f234fcd36d580ff5cd60d0f3dfc06594a885f878a3a4ecd1f,8da623bfe84d46328339599b2f7113d7673cf22bc8e0872a5a260b52965e6846
E2A_VACCINE_H0,LA-0108,108,d8bd07e86570eac51a1e6fb3791f9e8c45b850b28a4db605a54bf7d514e4e17e,b2628e4080512d53a9ab5e099cbc106446e64cfff7bc52ed6bc66b71629aa955,b2628e4080512d53a9ab5e099cbc106446e64cfff7bc52ed6bc66b71629aa955,True,True,True,True,True,True,True,True,True,6678aeadf6c1e1ae14207e782819c8561ada12b8b45f29f116cb04323a3f0980,853561c5db8aea4cd3ad191cb9a2874fc01810c1f32b57e3cd7573a60eea190f
E2A_VACCINE_H0,LA-0109,109,273c1bf699eeebe2266ad272bfc4e066be02716036b95620b65ba8472f022347,1784ef60d9b6adbb6e04e9001ff6debfe3db221c755a53d36aa1ca59581e445a,1784ef60d9b6adbb6e04e9001ff6debfe3db221c755a53d36aa1ca59581e445a,True,True,True,True,True,True,True,True,True,adb655b8133fc7f7d03270c786308143659cbb7881a275cac068b683a9b8e03f,1ab8224ecc535b441af16bf44a528f535f9f1f7ee9840ce7ef6af0b7396f2e84
E2A_VACCINE_H0,LA-0110,110,e0c60e18b84e8530fd9ebcb77c830bd52d2e93b2ec786cdc9de3605c81a91c31,ebce684c8411c39e95a2fa03bbc0fce0a4005f61a2c676c6a134d9652b724cb1,ebce684c8411c39e95a2fa03bbc0fce0a4005f61a2c676c6a134d9652b724cb1,True,True,True,True,True,True,True,True,True,0717df5f62c18640bd122b604566db50d1fb6e4da72c00f554ffbf366800e37b,eb31c27bbeef8d23c9ac29938b4293b1adc08a5705faafb77c03d38e4e5352c7
E2A_VACCINE_H0,LA-0111,111,867ea19cb2f7ae70ee54003730d82f5c28994a006ded68209315efa1f209f4df,cf37013cefefba9c1590e488c1c789a3b6ec0ffcf45d121b963fcc40746ed426,cf37013cefefba9c1590e488c1c789a3b6ec0ffcf45d121b963fcc40746ed426,True,True,True,True,True,True,True,True,True,95d8d79d3b1eea0b4cededc8634ee2b9e0e38ea163ddcfe8157e254c2b021720,ba24a1d387c5e795e09160fc13b3977f34cdf1a46ed2de85023c6858ab78e110
E2A_VACCINE_H0,LA-0112,112,33bfdcc8e1269806bcdaab2adeda0ccd40faedaa6bb03a333c1d170e250b996a,a2a6fb2e66a6379ed4faaf98243edde92b6f27deb72ebf162d7d3f6a4325b286,a2a6fb2e66a6379ed4faaf98243edde92b6f27deb72ebf162d7d3f6a4325b286,True,True,True,True,True,True,True,True,True,57b668eb2cf2bd01f9ceb09d3d569107a6f4dce1295662ae38d977e3a1c5588d,38fd5955ac10e740c36c650502cdb427f1a81feaa0ebe41d9189c489bdcfd053
