simulation_id,sample_index,input_sha256,B075_policy_label,B075_T_COST,B075_worst_total_shortage,B075_budget_usage,B075_portfolio_pattern,B075_C_Q,B075_C_F,B075_C_R,B075_worst_exercise_cost,B075_Q_Water,B075_F_Water,B075_R_Water,B075_worst_shortage_Water,B075_Q_Vaccine,B075_F_Vaccine,B075_R_Vaccine,B075_worst_shortage_Vaccine,B075_Q_Crackers,B075_F_Crackers,B075_R_Crackers,B075_worst_shortage_Crackers,B100_policy_label,B100_T_COST,B100_worst_total_shortage,B100_budget_usage,B100_portfolio_pattern,B100_C_Q,B100_C_F,B100_C_R,B100_worst_exercise_cost,B100_Q_Water,B100_F_Water,B100_R_Water,B100_worst_shortage_Water,B100_Q_Vaccine,B100_F_Vaccine,B100_R_Vaccine,B100_worst_shortage_Vaccine,B100_Q_Crackers,B100_F_Crackers,B100_R_Crackers,B100_worst_shortage_Crackers,B125_policy_label,B125_T_COST,B125_worst_total_shortage,B125_budget_usage,B125_portfolio_pattern,B125_C_Q,B125_C_F,B125_C_R,B125_worst_exercise_cost,B125_Q_Water,B125_F_Water,B125_R_Water,B125_worst_shortage_Water,B125_Q_Vaccine,B125_F_Vaccine,B125_R_Vaccine,B125_worst_shortage_Vaccine,B125_Q_Crackers,B125_F_Crackers,B125_R_Crackers,B125_worst_shortage_Crackers,policy_transition_B075_B100,delta_T_COST_B075_B100,delta_worst_total_shortage_B075_B100,R_transition_Water_B075_B100,R_transition_Vaccine_B075_B100,R_transition_Crackers_B075_B100,policy_transition_B100_B125,delta_T_COST_B100_B125,delta_worst_total_shortage_B100_B125,R_transition_Water_B100_B125,R_transition_Vaccine_B100_B125,R_transition_Crackers_B100_B125,policy_transition_B075_B125,delta_T_COST_B075_B125,delta_worst_total_shortage_B075_B125,R_transition_Water_B075_B125,R_transition_Vaccine_B075_B125,R_transition_Crackers_B075_B125,row_sha256
LA-0642,642,df36bdc338b56dbdb6049ba0f8338289089a63b99a8d10e273f60fe82107fd03,P1,1229883511.3509672,1871296915.815597,1.0000000000000002,Q[Water+Vaccine]|F[NONE],14353429.39157886,0.0,0.0,0.0,14229721.617536936,0.0,NONE,0.0,356328.9886168275,0.0,NONE,9296915.815596946,0.0,0.0,NONE,1862000000.0,P1,1221165897.9019191,1871054351.6823528,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,14229721.617536936,0.0,NONE,0.0,688215.5357769008,0.0,NONE,9054351.6823527,0.0,0.0,NONE,1862000000.0,P1,1212448284.452871,1870811787.5491085,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,14229721.617536936,0.0,NONE,0.0,1020102.0829369742,0.0,NONE,8811787.549108453,0.0,0.0,NONE,1862000000.0,P1->P1,-8717613.449048042,-242564.13324427605,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-8717613.449048042,-242564.13324427605,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-17435226.898096085,-485128.2664885521,NONE->NONE,NONE->NONE,NONE->NONE,ff459cd083cdb9b75f51ec74a6eb45e43e7911f4d36851d88ef0f42418274486
LA-0643,643,476f3dd0902c8ebb208b2a74f433d48c8c604c57c41e863f53fd6f283fa2058d,P4,1209859944.1524725,1880853140.8946698,1.0,Q[NONE]|F[Vaccine],0.0,3543961.9516132628,0.0,10809467.439965596,0.0,0.0,NONE,10400000.0,0.0,1679043.260002526,R0,8453140.894669691,0.0,0.0,NONE,1862000000.0,P4,1194156298.869964,1880485073.1714308,1.0,Q[NONE]|F[Vaccine],0.0,4725282.602151018,0.0,14412623.25328746,0.0,0.0,NONE,10400000.0,0.0,2238724.346670035,R0,8085073.171430825,0.0,0.0,NONE,1862000000.0,P4,1178452653.5874555,1870201058.3369532,0.9999999999999999,Q[NONE]|F[Water+Vaccine],0.0,5906603.25268877,0.0,18015779.066609323,0.0,15814163.899301276,R0,0.0,0.0,2062358.1526838036,R0,8201058.336953098,0.0,0.0,NONE,1862000000.0,P4->P4,-15703645.282508612,-368067.723238945,NONE->NONE,R0->R0,NONE->NONE,P4->P4,-15703645.282508373,-10284014.834477663,NONE->R0,R0->R0,NONE->NONE,P4->P4,-31407290.565016985,-10652082.557716608,NONE->R0,R0->R0,NONE->NONE,f5467a2f76ba26696e48dddc3207468b31336d6f935cc8ad34a1c28236d1dca1
LA-0644,644,103819d6efae8e8d55afb623531c8fcc5caedfe82e8359c199034866e7596adb,P4,1206038708.0181875,1707806678.855814,1.0,Q[NONE]|F[Crackers],0.0,6169312.149323295,0.0,8184117.242255564,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,267149911.7862563,R0,1687849334.7914276,P4,1189061317.357584,1711230976.9659739,1.0,Q[NONE]|F[Water+Crackers],0.0,8225749.53243106,0.0,10912156.32300742,0.0,15953766.69534709,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,245943216.9039082,R0,1701673632.9015875,P4,1172083926.6969802,1653180755.229783,1.0,Q[NONE]|F[Water+Crackers],0.0,10282186.915538823,0.0,13640195.40375927,0.0,15953766.69534709,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,334993187.4993269,R0,1643623411.1653967,P4->P4,-16977390.660603523,3424298.110159874,NONE->R0,NONE->NONE,R0->R0,P4->P4,-16977390.66060376,-58050221.736190796,R0->R0,NONE->NONE,R0->R0,P4->P4,-33954781.321207285,-54625923.62603092,NONE->R0,NONE->NONE,R0->R0,eadfdeb3094cdedaa14d70f2b7693c28de22aed30e690ee8baccf041dbadc759
LA-0645,645,491eaa63b3f4abf29305ce1314ef34b5062b2ed3d78ba7986c583a977115529f,P4,1218350773.473204,1740649363.0614693,1.0,Q[NONE]|F[Crackers],0.0,5729283.125793161,0.0,8624146.265785698,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,176243337.7177616,R0,1720692018.997083,P4,1205477404.6309388,1859758998.2914684,1.0,Q[NONE]|F[Water+Vaccine+Crackers],0.0,7639044.1677242145,0.0,11498861.687714264,0.0,12971176.144869573,R0,0.0,0.0,885731.2305274339,R0,8847184.500241542,0.0,13829501.580876011,R0,1850911813.7912269,P4,1192604035.7886739,1646444042.392858,0.9999999999999999,Q[NONE]|F[Crackers],0.0,9548805.209655266,0.0,14373577.109642826,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,293738896.1962693,R0,1626486698.3284717,P4->P4,-12873368.84226513,119109635.22999907,NONE->R0,NONE->R0,R0->R0,P4->P4,-12873368.84226489,-213314955.89861035,R0->NONE,R0->NONE,R0->R0,P4->P4,-25746737.68453002,-94205320.66861129,NONE->NONE,NONE->NONE,R0->R0,d4c71d16eb32d2073dc5a899cc868caa3c426a01595496a32b82a58d35c53945
LA-0646,646,22a0bacd90599d7c88030899afc42006c5478242a84e990047e8e3cd7ed3a54e,P4,1227738722.4797132,1765691907.3596702,0.9999999999999999,Q[NONE]|F[Crackers],0.0,1651505.4699192927,0.0,12701923.921659565,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,191392979.69172537,R0,1745734563.2952838,P4,1217994669.9729517,1726936761.7914314,1.0,Q[NONE]|F[Crackers],0.0,2202007.293225724,0.0,16935898.562212754,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,255190639.58896714,R0,1706979417.727045,P4,1208250617.4661899,1749656136.0695436,1.0,Q[NONE]|F[Water+Crackers],0.0,2752509.1165321544,0.0,21169873.20276594,0.0,17120195.349622786,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,200670432.13718334,R0,1740098792.0051572,P4->P4,-9744052.50676155,-38755145.568238735,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-9744052.50676179,22719374.278112173,NONE->R0,NONE->NONE,R0->R0,P4->P4,-19488105.01352334,-16035771.290126562,NONE->R0,NONE->NONE,R0->R0,f6c9947f8c3b0dec356e624db956d0e06ac7ea52d471ac51e87dce1d1abc465f
LA-0647,647,9f75b37c7ea35e63988ae11a092a8defc68ea622b5abe84163c8de5e4133e10d,P1,1229862301.4677007,1871296534.7814767,0.9999999999999999,Q[Water+Vaccine]|F[NONE],14353429.391578857,0.0,0.0,0.0,14222274.553538851,0.0,NONE,0.0,356663.57958183566,0.0,NONE,9296534.781476747,0.0,0.0,NONE,1862000000.0,P1,1221137618.0575635,1871053843.6368592,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,14222274.553538851,0.0,NONE,0.0,688550.1267419092,0.0,NONE,9053843.636859102,0.0,0.0,NONE,1862000000.0,P1,1212412934.6474264,1870811152.4922414,0.9999999999999984,Q[Water+Vaccine]|F[NONE],23922382.31929806,0.0,0.0,0.0,14222274.553538851,0.0,NONE,0.0,1020436.6739019799,0.0,NONE,8811152.492241457,0.0,0.0,NONE,1862000000.0,P1->P1,-8724683.410137177,-242691.14461755753,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-8724683.410137177,-242691.14461779594,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-17449366.820274353,-485382.28923535347,NONE->NONE,NONE->NONE,NONE->NONE,0a7d33289ee48fd3da08dfd38e315f7fd0dafda87099e227a74f917de56ac9e8
LA-0648,648,11c1b64f15bc6da32ddaf8da712da6024392b6c8099fcdbec7dd43ca9c10688b,P4,1234731570.6211822,1871384010.8729088,0.9999999999999999,Q[NONE]|F[Water+Vaccine],0.0,2282357.6883863197,731776.3458606026,11339295.357331935,0.0,13937300.520950582,R1,0.0,0.0,232288.15191108792,R1,9384010.872908939,0.0,0.0,NONE,1862000000.0,P4,1227318467.49491,1751808180.7040389,1.0,Q[NONE]|F[Crackers],0.0,3043143.584515093,975701.7944808035,15119060.476442583,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,174416154.0676397,R1,1731850836.6396525,P4,1219905364.3686376,1880861700.5973222,1.0,Q[NONE]|F[Vaccine],0.0,3803929.4806438666,1219627.2431010043,18898825.595553227,0.0,0.0,NONE,10400000.0,0.0,1468299.2561816606,R1,8461700.59732214,0.0,0.0,NONE,1862000000.0,P4->P4,-7413103.126272202,-119575830.16886997,R1->NONE,R1->NONE,NONE->R1,P4->P4,-7413103.12627244,129053519.89328337,NONE->NONE,NONE->R1,R1->NONE,P4->P4,-14826206.252544641,9477689.724413395,R1->NONE,R1->R1,NONE->NONE,26768de40d405f936bc9fb04ef798d7f5642018531e57f45bf02233a06e02f81
LA-0649,649,8bdb499cfb7da607adb470d692cc7569cfddef59031fe66cd17753dbcc98d428,P4,1199539287.2892904,1751943862.1440737,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,2835065.722114444,0.0,11518363.669464413,0.0,15049218.519943202,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,173085521.86058262,R0,1742386518.0796874,P4,1180395423.052388,1626640008.3755019,1.0,Q[NONE]|F[Crackers],0.0,3780087.629485925,0.0,15357818.225952553,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,369454459.2992035,R0,1606682664.3111155,P4,1161251558.8154852,1869892041.8312767,1.0,Q[NONE]|F[Water+Vaccine],0.0,4725109.536857407,0.0,19197272.78244069,0.0,15049218.519943202,R0,0.0,0.0,2409759.346905323,R0,7892041.831276717,0.0,0.0,NONE,1862000000.0,P4->P4,-19143864.236902475,-125303853.76857185,R0->NONE,NONE->NONE,R0->R0,P4->P4,-19143864.236902714,243252033.45577478,NONE->R0,NONE->R0,R0->NONE,P4->P4,-38287728.47380519,117948179.68720293,R0->R0,NONE->R0,R0->NONE,80ec03604a35bafbca865db15560fd9d0d9b546770ad09b9f686895813909a50
LA-0650,650,896e1ab448726f2971ba9a04b3ebaf173c1cdfc6a202764ddb5b4de5a49689f7,P4,1194437372.9241612,1738334402.1431959,1.0,Q[NONE]|F[Water+Crackers],0.0,129129.74038370245,0.0,14224299.651195155,0.0,15656541.240527626,R0,3.725290298461914e-09,0.0,0.0,NONE,9557344.06438629,0.0,200558700.42053214,R0,1728777058.0788095,P4,1173592870.5655491,1870199705.4597247,0.9999999999999998,Q[NONE]|F[Water+Vaccine],0.0,172172.9871782699,0.0,18965732.868260205,0.0,15656541.240527626,R0,0.0,0.0,2043838.923424806,R0,8199705.459724609,0.0,0.0,NONE,1862000000.0,P4,1152748368.2069368,1879655229.6976078,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,215216.23397283733,0.0,23707166.085325256,0.0,0.0,NONE,10400000.0,0.0,3465687.358065297,R0,7255229.697607767,0.0,0.0,NONE,1862000000.0,P4->P4,-20844502.35861206,131865303.3165288,R0->R0,NONE->R0,R0->NONE,P4->P4,-20844502.3586123,9455524.237883091,R0->NONE,R0->R0,NONE->NONE,P4->P4,-41689004.71722436,141320827.5544119,R0->NONE,NONE->R0,R0->NONE,148d1be9d40e1811f426c867f7726f4293ec50b6cbda8b885f9320ece0b292e4
LA-0651,651,c486e6a3009e360e307e99848a7b8540e0c6bd938c9884e3af76cf8be54c6799,P4,1235802920.0268686,1871403257.5926144,1.0000000000000002,Q[NONE]|F[Water+Vaccine],0.0,3519561.2139680125,4134301.3727098876,6699566.80490096,0.0,11174210.196765358,R2,0.0,0.0,165557.1753900643,R2,9403257.592614435,0.0,0.0,NONE,1862000000.0,P4,1228746933.3691587,1755618642.3831067,1.0,Q[NONE]|F[Crackers],0.0,4692748.285290682,5512401.830279849,8932755.739867946,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,135743770.0551011,R2,1735661298.3187203,P4,1221690946.711449,1880893778.4634979,1.0,Q[NONE]|F[Vaccine],0.0,5865935.356613354,6890502.287849812,11165944.674834928,0.0,0.0,NONE,10400000.0,0.0,1142740.9213822286,R2,8493778.463497967,0.0,0.0,NONE,1862000000.0,P4->P4,-7055986.657709837,-115784615.2095077,R2->NONE,R2->NONE,NONE->R2,P4->P4,-7055986.657709837,125275136.08039117,NONE->NONE,NONE->R2,R2->NONE,P4->P4,-14111973.315419674,9490520.870883465,R2->NONE,R2->R2,NONE->NONE,667c75d6eefe3a9028fef5af7e31d2738328a6f6a3301886979650164a3b8699
LA-0652,652,618cb1f836844a095ccc3291336c875b65e64fd8ef9b62a3c3e1ed575c4e7c36,P4,1237625610.6354315,1853539901.799806,1.0000000000000002,Q[NONE]|F[Water+Crackers],0.0,2481653.98925827,0.0,11871775.40232059,0.0,14011948.15646643,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,24274948.74263699,R0,1843982557.7354198,P4,1231177187.513909,1823575914.4294958,1.0,Q[NONE]|F[Water+Crackers],0.0,3308871.985677693,0.0,15829033.869760785,0.0,14011948.15646643,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,64645510.049733475,R0,1814018570.3651094,P4,1224728764.392387,1732137407.2128346,1.0,Q[NONE]|F[Crackers],0.0,4136089.9820971163,0.0,19786292.33720098,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,201852806.5354824,R0,1712180063.1484482,P4->P4,-6448423.121522427,-29963987.370310307,R0->R0,NONE->NONE,R0->R0,P4->P4,-6448423.121522188,-91438507.21666121,R0->NONE,NONE->NONE,R0->R0,P4->P4,-12896846.243044615,-121402494.58697152,R0->NONE,NONE->NONE,R0->R0,6542a1a711c18f7a00247876439b9e15c0b2ce91c7ef994b12ee88e8fabe6cc2
LA-0653,653,195798ab08b968fb6c4ee37bb25c36d5da051d533e0131a34d45e6918a9dcc43,P4,1217302872.9385638,1737854067.1410682,1.0000000000000002,Q[NONE]|F[Crackers],0.0,7514105.519534005,0.0,6839323.872044855,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,228370815.98347965,R0,1717896723.0766819,P4,1204080203.9180856,1689819641.499962,1.0,Q[NONE]|F[Crackers],0.0,10018807.359378671,0.0,9119098.496059805,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,304494421.3113062,R0,1669862297.4355757,P4,1190857534.897607,1703259735.7052069,1.0,Q[NONE]|F[Water+Crackers],0.0,12523509.19922334,0.0,11398873.120074756,0.0,16481627.18389832,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,266713311.24208894,R0,1693702391.6408205,P4->P4,-13222669.020478249,-48034425.64110613,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-13222669.020478487,13440094.20524478,NONE->R0,NONE->NONE,R0->R0,P4->P4,-26445338.040956736,-34594331.43586135,NONE->R0,NONE->NONE,R0->R0,d06ca792366c2ae1cd15e1a07addee8e6a0980a2009bfcb3d6e1a2cc8b446292
LA-0654,654,4ef1d9df69d5d7130d3d42e294c1182123f2593437574be71ff64cfbe18e8424,P4,1239098332.2207217,1795993896.6389287,1.0,Q[NONE]|F[Crackers],0.0,3599014.8803685275,0.0,10754414.511210332,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,105387894.82888219,R0,1776036552.5745423,P4,1233140816.294296,1828813934.0101268,1.0,Q[NONE]|F[Water+Crackers],0.0,4798686.507158037,0.0,14339219.348280441,0.0,12750001.762909615,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,52401783.99467093,R0,1819256589.9457405,P4,1227183300.3678708,1800159451.5349743,1.0,Q[NONE]|F[Water+Crackers],0.0,5998358.133947546,0.0,17924024.185350552,0.0,12750001.762909615,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,87531082.27096498,R0,1790602107.470588,P4->P4,-5957515.926425695,32820037.371198177,NONE->R0,NONE->NONE,R0->R0,P4->P4,-5957515.926425219,-28654482.475152493,R0->R0,NONE->NONE,R0->R0,P4->P4,-11915031.852850914,4165554.896045685,NONE->R0,NONE->NONE,R0->R0,3085dcd4b17a824ba96bec078568c69e4d59d466919ab99c0abfa965a66bfa8d
LA-0655,655,45489cb4e0a7fca0bb86ea1f9af348ada1ccef4291e4db2c2a29812789df4bca,P4,1237608178.1853192,1871435688.933489,1.0,Q[NONE]|F[Water+Vaccine],0.0,2354247.916127523,0.0,11999181.475451335,0.0,16599910.523438178,R0,0.0,0.0,194179.25842399395,R0,9435688.933489159,0.0,0.0,NONE,1862000000.0,P4,1231153944.247093,1823513912.5440495,1.0,Q[NONE]|F[Water+Crackers],0.0,3138997.221503364,0.0,15998908.633935116,0.0,16599910.523438178,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,76684294.66120398,R0,1813956568.4796631,P4,1224699710.308867,1793534424.7023776,1.0,Q[NONE]|F[Water+Crackers],0.0,3923746.5268792044,0.0,19998635.79241889,0.0,16599910.523438178,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,124535911.55642094,R0,1783977080.6379912,P4->P4,-6454233.938226223,-47921776.38943958,R0->R0,R0->NONE,NONE->R0,P4->P4,-6454233.938225985,-29979487.841671944,R0->R0,NONE->NONE,R0->R0,P4->P4,-12908467.876452208,-77901264.23111153,R0->R0,R0->NONE,NONE->R0,ba494b6009f651ccd1139b9fb3d7dd579928aa63abb320e27f80dcf1c4f69c07
LA-0656,656,e0d4ce5e0d8d85d543955719abd8351ccac93a90d05264c33c1df52a3cad0e0c,P4,1231016019.7645414,1774434164.3081014,1.0000000000000002,Q[NONE]|F[Crackers],0.0,6506896.377766295,513089.6552725153,7333443.358540049,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,201729586.51989886,R1,1754476820.243715,P4,1222364399.6860554,1880991829.797187,1.0,Q[NONE]|F[Vaccine],0.0,8675861.837021727,684119.5403633537,9777924.478053398,0.0,0.0,NONE,10400000.0,0.0,1811449.3483419488,R1,8591829.797186997,0.0,0.0,NONE,1862000000.0,P4,1213712779.60757,1702752044.4705782,1.0,Q[NONE]|F[Crackers],0.0,10844827.296277158,855149.4254541921,12222405.597566746,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,336215977.53316474,R1,1682794700.4061918,P4->P4,-8651620.078485966,106557665.48908567,NONE->NONE,NONE->R1,R1->NONE,P4->P4,-8651620.078485489,-178239785.3266089,NONE->NONE,R1->NONE,NONE->R1,P4->P4,-17303240.156971455,-71682119.83752322,NONE->NONE,NONE->NONE,R1->R1,882c8387ab7c5e019dee4f16451be5cb5927d6909d6b86f35af33b0787bbc5c1
LA-0657,657,f9ef6ee3c5c9a319a187f6339c5aee9e0c4c0419506a224a9a90dd598c9e874c,P4,1225484245.9667919,1759678045.5561032,1.0,Q[NONE]|F[Crackers],0.0,3941822.4216666888,0.0,10411606.96991217,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,285421816.83676225,R0,1739720701.4917169,P4,1214988701.2890565,1780392799.2330263,1.0,Q[NONE]|F[Water+Crackers],0.0,5255763.228888918,0.0,13882142.62654956,0.0,24275465.522900835,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,212794400.47736812,R0,1770835455.16864,P4,1204493156.6113212,1739633033.0635986,1.0,Q[NONE]|F[Water+Crackers],0.0,6569704.036111146,0.0,17352678.28318695,0.0,24275465.522900835,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,307935006.08962214,R0,1730075688.9992123,P4->P4,-10495544.677735329,20714753.676923037,NONE->R0,NONE->NONE,R0->R0,P4->P4,-10495544.677735329,-40759766.16942763,R0->R0,NONE->NONE,R0->R0,P4->P4,-20991089.355470657,-20045012.492504597,NONE->R0,NONE->NONE,R0->R0,7284955ad2378fa59d9feeb69c8a0a246c74d6f3472165312f3296b0393d9494
LA-0658,658,a06ac5f944e152077f015a26b4594a06abac302d9ee8d12168cc1855c3b7c784,P4,1212426072.099873,1880899241.2099075,1.0000000000000002,Q[NONE]|F[Vaccine],0.0,5471703.829835988,761378.2165903184,8120347.345152554,0.0,0.0,NONE,10400000.0,0.0,1283331.6802329612,R1,8499241.209907556,0.0,0.0,NONE,1862000000.0,P4,1197577802.7998314,1880546540.2584147,1.0,Q[NONE]|F[Vaccine],0.0,7295605.1064479835,1015170.9554537579,10827129.793536738,0.0,0.0,NONE,10400000.0,0.0,1711108.9069772817,R1,8146540.258414645,0.0,0.0,NONE,1862000000.0,P4,1182729533.4997895,1620103607.3499525,1.0,Q[NONE]|F[Crackers],0.0,9119506.383059977,1268963.694317197,13533912.241920922,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,317592183.4919954,R1,1600146263.285566,P4->P4,-14848269.300041676,-352700.9514927864,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-14848269.300041914,-260442932.9084623,NONE->NONE,R1->NONE,NONE->R1,P4->P4,-29696538.60008359,-260795633.85995507,NONE->NONE,R1->NONE,NONE->R1,91d365c6ad42ad770a39d06ca63ae67be1f9c8c09fc1233467c50ab2b2fbb67a
LA-0659,659,ff2742c89e2584765813c265a87b00bcf2298dc47b57a0723381f98b2e85b160,P4,1230583932.4277217,1773281562.5773623,1.0,Q[NONE]|F[Crackers],0.0,3798241.2349552955,0.0,10555188.156623563,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,251410816.7560942,R0,1753324218.512976,P4,1221788283.2369628,1737056302.0816877,1.0,Q[NONE]|F[Crackers],0.0,5064321.646607061,0.0,14073584.208831416,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,335214422.3414589,R0,1717098958.0173013,P4,1212992634.0462039,1762305561.4323637,1.0,Q[NONE]|F[Water+Crackers],0.0,6330402.058258826,0.0,17591980.261039272,0.0,24059385.25112491,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,252743339.20346037,R0,1752748217.3679774,P4->P4,-8795649.190758944,-36225260.49567461,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-8795649.190758944,25249259.35067606,NONE->R0,NONE->NONE,R0->R0,P4->P4,-17591298.381517887,-10976001.14499855,NONE->R0,NONE->NONE,R0->R0,2b2ea952b054f218833c40c01db1bf39f057d20e24e9364f9369bc8092b343d1
LA-0660,660,14a609fa2b4cae99483035bbbc217a5848bba0547b137dfdc5f0bc4a8c2c9097,P4,1200552285.421825,1693171535.3529253,0.9999999999999999,Q[NONE]|F[Crackers],0.0,1855296.9455416154,0.0,12498132.446037242,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,281079117.2785775,R0,1673214191.288539,P4,1181746087.2291002,1879956128.8555224,1.0,Q[NONE]|F[Water+Vaccine],0.0,2473729.260722154,0.0,16664176.594716324,0.0,477830.3163157262,R0,10079066.934726734,0.0,2501735.829207628,R0,7877061.920795698,0.0,0.0,NONE,1862000000.0,P4,1162939889.0363758,1628788849.3916357,1.0,Q[NONE]|F[Water+Crackers],0.0,3092161.575902692,0.0,20830220.743395403,0.0,15484335.605781902,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,361452773.6560912,R0,1619231505.3272493,P4->P4,-18806198.192724705,186784593.5025971,NONE->R0,NONE->R0,R0->NONE,P4->P4,-18806198.192724466,-251167279.46388674,R0->R0,R0->NONE,NONE->R0,P4->P4,-37612396.38544917,-64382685.961289644,NONE->R0,NONE->NONE,R0->R0,77f63cae59811b37b6b85fd9e84e546b29cc6f4cc59b151d391dd67c99fbe02e
LA-0661,661,49ff78a183a4c1d8000619d9ba5e880a1c0353490469ac3a78684199f5d38ab8,P4,1224676446.6358514,1881119318.3609564,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,1276321.140637685,0.0,13077108.250941172,0.0,0.0,NONE,10400000.0,0.0,2580499.681746147,R0,8719318.360956317,0.0,0.0,NONE,1862000000.0,P4,1213911635.514469,1716045184.5974422,0.9999999999999998,Q[NONE]|F[Crackers],0.0,1701761.5208502465,0.0,17436144.33458823,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,510886805.67903525,R0,1696087840.5330558,P4,1203146824.3930864,1736041664.5770571,1.0,Q[NONE]|F[Water+Crackers],0.0,2127201.901062808,0.0,21795180.418235287,0.0,32024312.118730262,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,417288117.0080813,R0,1726484320.5126708,P4->P4,-10764811.121382475,-165074133.76351428,NONE->NONE,R0->NONE,NONE->R0,P4->P4,-10764811.121382475,19996479.979614973,NONE->R0,NONE->NONE,R0->R0,P4->P4,-21529622.24276495,-145077653.7838993,NONE->R0,R0->NONE,NONE->R0,58409c60b95a50fa23fd74c2fa7e769fe017714303cbcd344f383c1533ab52cd
LA-0662,662,7528e40a00262a4e0a2dbbc3afdb22346360eeda109b1066d365a1c10db747f1,P4,1192841460.5485575,1880264111.130039,1.0,Q[NONE]|F[Water+Vaccine],0.0,1709905.8896581153,0.0,12643523.501920743,0.0,458171.87927099277,R0,10102876.984721426,0.0,2152839.9766972666,R0,8161234.14531766,0.0,0.0,NONE,1862000000.0,P4,1171464987.398077,1602817890.2195296,1.0,Q[NONE]|F[Crackers],0.0,2279874.5195441535,0.0,16858031.335894324,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,430440731.8526531,R0,1582860546.1551433,P4,1150088514.2475967,1533033026.7583153,1.0,Q[NONE]|F[Crackers],0.0,2849843.149430192,0.0,21072539.169867903,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,538050914.8158164,R0,1513075682.693929,P4->P4,-21376473.15048051,-277446220.91050935,R0->NONE,R0->NONE,NONE->R0,P4->P4,-21376473.15048027,-69784863.4612143,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-42752946.30096078,-347231084.37172365,R0->NONE,R0->NONE,NONE->R0,090591518e400d59bd3284f4cd590de8f4d6ac6d88c2b0842375b87719a70395
