simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST_REF,BETA2_reference_shortage_loss,BETA2_first_stage_cost,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_emergency_expenditure,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_shortage_Water,BETA2_reference_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_shortage_Vaccine,BETA2_reference_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_shortage_Crackers,BETA2_reference_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST_REF,BETA4_reference_shortage_loss,BETA4_first_stage_cost,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_emergency_expenditure,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_shortage_Water,BETA4_reference_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_shortage_Vaccine,BETA4_reference_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_shortage_Crackers,BETA4_reference_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST_REF,BETA6_reference_shortage_loss,BETA6_first_stage_cost,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_emergency_expenditure,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_shortage_Water,BETA6_reference_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_shortage_Vaccine,BETA6_reference_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_shortage_Crackers,BETA6_reference_shortage_loss_Crackers,delta_T_COST_REF_BETA2_BETA4,delta_reference_shortage_loss_BETA2_BETA4,delta_first_stage_cost_BETA2_BETA4,delta_C_Q_BETA2_BETA4,delta_C_F_BETA2_BETA4,delta_C_R_BETA2_BETA4,delta_emergency_expenditure_BETA2_BETA4,T_COST_REF_direction_BETA2_BETA4,reference_shortage_direction_BETA2_BETA4,policy_transition_BETA2_BETA4,delta_Q_Water_BETA2_BETA4,delta_F_Water_BETA2_BETA4,delta_shortage_Water_BETA2_BETA4,delta_reference_shortage_loss_Water_BETA2_BETA4,R_transition_Water_BETA2_BETA4,delta_Q_Vaccine_BETA2_BETA4,delta_F_Vaccine_BETA2_BETA4,delta_shortage_Vaccine_BETA2_BETA4,delta_reference_shortage_loss_Vaccine_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,delta_Q_Crackers_BETA2_BETA4,delta_F_Crackers_BETA2_BETA4,delta_shortage_Crackers_BETA2_BETA4,delta_reference_shortage_loss_Crackers_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,delta_T_COST_REF_BETA4_BETA6,delta_reference_shortage_loss_BETA4_BETA6,delta_first_stage_cost_BETA4_BETA6,delta_C_Q_BETA4_BETA6,delta_C_F_BETA4_BETA6,delta_C_R_BETA4_BETA6,delta_emergency_expenditure_BETA4_BETA6,T_COST_REF_direction_BETA4_BETA6,reference_shortage_direction_BETA4_BETA6,policy_transition_BETA4_BETA6,delta_Q_Water_BETA4_BETA6,delta_F_Water_BETA4_BETA6,delta_shortage_Water_BETA4_BETA6,delta_reference_shortage_loss_Water_BETA4_BETA6,R_transition_Water_BETA4_BETA6,delta_Q_Vaccine_BETA4_BETA6,delta_F_Vaccine_BETA4_BETA6,delta_shortage_Vaccine_BETA4_BETA6,delta_reference_shortage_loss_Vaccine_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,delta_Q_Crackers_BETA4_BETA6,delta_F_Crackers_BETA4_BETA6,delta_shortage_Crackers_BETA4_BETA6,delta_reference_shortage_loss_Crackers_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,audit_row_sha256
LA-0421,421,0b1dc9e549a2abd4a771c0a2747727b70a3a24f194e67688125788161444a05f,P4,1236608547.2423298,1217470641.3868914,9612648.463267464,0.0,5502102.844444483,4110545.6188229816,9525257.392171012,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,839081.4194696791,R2,8847724.945869707,492499761.38689137,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1236608547.2423298,1217470641.3868914,9612648.463267464,0.0,5502102.844444483,4110545.6188229816,9525257.392171012,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,839081.4194696791,R2,8847724.945869707,492499761.38689137,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1236608547.2423298,1217470641.3868914,9612648.463267466,0.0,5502102.8444444835,4110545.618822982,9525257.392171012,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,839081.4194696792,R2,8847724.945869707,492499761.38689137,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R2->R2,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,1.862645149230957e-09,0.0,9.313225746154785e-10,4.656612873077393e-10,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,1.1641532182693481e-10,0.0,0.0,R2->R2,0.0,0.0,0.0,0.0,NONE->NONE,ddb03d80b4a14562d46794dc766faf59e0bc37ee1d5e026655c5fd8f07212115
LA-0422,422,009903ddc3ca6e1651e7f7f0154966d57cbadba4e2b625012b73dcbe6be1fc13,P4,1237329874.8817706,1218191969.0263321,8140829.715250772,0.0,8140829.715250772,0.0,10997076.140187707,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,184609231.64502263,R0,1758556468.8069077,659247649.0263336,P4,1237329874.8817704,1218191969.026332,8140829.715250772,0.0,8140829.715250772,0.0,10997076.140187705,0.0,18560232.68892857,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,56339249.64951433,R0,1830430988.6532586,686191969.0263336,P4,1237329874.8817704,1218191969.026332,8140829.715250772,0.0,8140829.715250772,0.0,10997076.140187707,0.0,18560232.68892857,R0,0.0,0.0,0.0,248236.00764293288,R0,9418248.045346264,524257359.1961544,0.0,19479963.66616975,R0,1851084639.9652622,693934609.8301774,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,0.0,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,18560232.68892857,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-128269981.9955083,71874519.84635091,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,248236.00764293288,-139096.01904002577,-7742640.803844035,NONE->R0,0.0,-36859285.983344585,20653651.312003613,7742640.803843856,R0->R0,a382050f5f6bb05546342706be428b84346495c0ed6dfcde4a40d8b1bdaec70b
LA-0423,423,b253320b04b468a2aba2695c908ca0cf5fa5497e4fa109f2c28407bb458338f7,P4,1195996004.5894759,1176858098.7340374,8771145.340053892,0.0,8771145.340053892,0.0,10366760.515384587,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,323530237.4615526,R0,1648297531.8342905,617913778.7340388,P4,1195996004.5894756,1176858098.7340372,8771145.340053892,0.0,8771145.340053892,0.0,10366760.515384587,0.0,15744855.4454274,R0,5.587935447692871e-09,1.4477223157882692e-08,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,214717360.0394087,R0,1720172051.6806412,644858098.7340387,P4,1195996004.5894756,1176858098.7340372,8771145.340053892,0.0,8771145.340053892,0.0,10366760.515384587,0.0,15744855.4454274,R0,5.587935447692871e-09,1.4477223157882692e-08,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,214717360.0394087,R0,1720172051.6806412,644858098.7340387,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,15744855.4454274,-10399999.999999994,-26944319.99999999,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-108812877.4221439,71874519.84635067,26944319.99999988,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,ba3aa7f3ee5ba6e8d5616e9bc6a104769cffc06c6461763812ff91a843d02238
LA-0424,424,1a03172878809a173b00193c10d0c89b66fb89edfa20cda3ab033908ec5d97ed,P4,1195731624.5824482,1176593718.7270098,4058189.6352883475,0.0,4058189.6352883475,0.0,15079716.220150128,0.0,19953022.19520897,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,273458447.18335944,R0,1719466812.6520793,644593718.7270114,P4,1195731624.5824482,1176593718.7270098,4058189.6352883475,0.0,4058189.6352883475,0.0,15079716.220150128,0.0,19953022.19520897,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,273458447.18335944,R0,1719466812.6520793,644593718.7270114,P4,1195731624.5824485,1176593718.72701,4058189.635288347,0.0,4058189.635288347,0.0,15079716.22015013,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2770343.356270573,R0,8113373.791445278,451622838.72700995,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,2.384185791015625e-07,2.384185791015625e-07,-4.656612873077393e-10,0.0,-4.656612873077393e-10,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-19953022.19520897,10400000.0,26944320.000000004,R0->NONE,0.0,2770343.356270573,-1443970.272941012,-80377161.2729885,NONE->R0,0.0,-273458447.18335944,142533187.34792066,53432841.27298856,R0->NONE,1ec203bf5376b28abebfc48f573cc73ba87ed391253d50b7ca11241d409f8a51
LA-0425,425,ea0afba4ecab0747a75c88d4f3a6e5c7448f19fb8de97012973b0981aa673bd5,P4,1231334509.664063,1212196603.8086245,12574890.649954202,0.0,12574890.649954202,0.0,6563015.205484278,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2040959.4373507584,R0,8752977.2170276,487225723.8086244,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1231334509.664063,1212196603.8086245,12574890.649954202,0.0,12574890.649954202,0.0,6563015.205484278,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2040959.4373507584,R0,8752977.2170276,487225723.8086244,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1231334509.664063,1212196603.8086245,12574890.649954202,0.0,12574890.649954202,0.0,6563015.205484278,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2040959.4373507584,R0,8752977.2170276,487225723.8086244,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,578363526de5831d58d8bcd64813b850e4d384ff4041997c201e861c3dd7fd8f
LA-0426,426,a1cfe988c469087db9089ef0e3cfb91a724cde4710dbc66612f90bf1d1380d0e,P4,1207321814.6796293,1188183908.8241909,3975497.897475666,0.0,3975497.897475666,0.0,15162407.957962813,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,333009171.9765147,R0,1678509359.8596678,629239588.8241923,P4,1207321814.679629,1188183908.8241906,3975497.8974756654,0.0,3975497.8974756654,0.0,15162407.957962811,0.0,18874507.091517314,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,202567235.96311554,R0,1750383879.7060187,656183908.8241923,P4,1207321814.6796293,1188183908.8241909,3975497.897475666,0.0,3975497.897475666,0.0,15162407.957962813,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,333009171.9765147,R0,1678509359.8596678,629239588.8241923,-2.384185791015625e-07,-2.384185791015625e-07,-4.656612873077393e-10,0.0,-4.656612873077393e-10,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,18874507.091517314,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-130441936.01339915,71874519.84635091,26944320.0,R0->R0,2.384185791015625e-07,2.384185791015625e-07,4.656612873077393e-10,0.0,4.656612873077393e-10,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-18874507.091517314,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,130441936.01339915,-71874519.84635091,-26944320.0,R0->R0,c9503429bb574d82289aea72935c7c6404c124c5e473ba8cff0ffe519cbca530
LA-0427,427,f8502b1dc3dc74effda7a6d21fa16d2a2e6767583b8f04eaa3563bc53ea75b1a,P4,1224013630.147467,1204875724.2920284,7096573.646187466,0.0,7096573.646187466,0.0,12041332.209251013,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,360011507.6863111,R0,1723035116.0158715,645931404.2920299,P4,1224013630.147467,1204875724.2920284,7096573.646187466,0.0,7096573.646187466,0.0,12041332.209251013,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,360011507.6863111,R0,1723035116.0158715,645931404.2920299,P4,1224013630.147467,1204875724.2920284,7096573.646187466,0.0,7096573.646187466,0.0,12041332.209251013,0.0,26942919.481480382,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,173808680.66801354,R0,1794909635.8622224,672875724.29203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,26942919.481480382,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-186202827.01829758,71874519.84635091,26944320.00000012,R0->R0,3a5f99863d345b56a19281bce77681db0a1a6463621e3ffccfefbe8c4a2079d4
LA-0428,428,26ce3ddd9c3399e71d32afe48e2f6432a6e553d988c137a3d1c2d6b87f052b9a,P1,1232147688.4134176,1213009782.557979,19137905.85543848,19137905.85543848,0.0,0.0,0.0,17861612.91083956,0.0,NONE,0.0,0.0,525037.4010188468,0.0,NONE,9251638.807092179,514983222.55797905,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1232147688.4134176,1213009782.557979,19137905.85543848,19137905.85543848,0.0,0.0,0.0,17861612.91083956,0.0,NONE,0.0,0.0,525037.4010188468,0.0,NONE,9251638.807092179,514983222.55797905,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1232147688.4134176,1213009782.557979,19137905.85543848,19137905.85543848,0.0,0.0,0.0,17861612.91083956,0.0,NONE,0.0,0.0,525037.4010188468,0.0,NONE,9251638.807092179,514983222.55797905,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,3f662dd9def3d3eb49ee41d93b6e9f0c2da312c31866e737bff078fd284e7977
LA-0429,429,9ed9067097afa38d710d89f20562fb337d8b96da06be022abc155cc8ce8d63ce,P4,1218731270.506471,1199593364.6510324,5764043.925523831,0.0,5764043.925523831,0.0,13373861.929914646,0.0,14564653.076068362,R0,1.862645149230957e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,113689953.1578071,R0,1780818834.429775,667593364.651034,P4,1218731270.506471,1199593364.6510324,5764043.925523831,0.0,5764043.925523831,0.0,13373861.929914646,0.0,14564653.076068362,R0,1.862645149230957e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,113689953.1578071,R0,1780818834.429775,667593364.651034,P4,1218731270.506471,1199593364.6510324,5764043.925523831,0.0,5764043.925523831,0.0,13373861.929914648,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,214346438.40502733,R0,1708944314.583424,640649044.651034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-14564653.076068362,10399999.999999998,26944320.0,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,100656485.24722023,-71874519.84635091,-26944320.0,R0->R0,bd2d156f104bab18e632bb95318ba6b5409a1cd1c57ab6763407396c2fd1849f
LA-0430,430,14738c5d85ad0379549f114ff1b1e4c355eed2029c0e4677e41d07ddaeec0454,P1,1220772746.4739504,1201634840.618512,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14126885.588490834,0.0,NONE,0.0,0.0,692835.880949845,0.0,NONE,9047288.74350589,503608280.61851186,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1220772746.4739504,1201634840.618512,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14126885.588490834,0.0,NONE,0.0,0.0,692835.880949845,0.0,NONE,9047288.74350589,503608280.61851186,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1220772746.4739504,1201634840.618512,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14126885.588490834,0.0,NONE,0.0,0.0,692835.880949845,0.0,NONE,9047288.74350589,503608280.61851186,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,85f829961ad9e105f31a49f2f321ac836521168be9386e8b771d266e9d6e839a
LA-0431,431,a32ead894adcc12a4e14a7ccb66a1ce67ce13fdd1975eb92268300a3cc22808d,P4,1231980190.806105,1212842284.9506664,13071867.72257778,0.0,6400341.969545148,6671525.753032632,6066038.132860694,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,146071173.70030338,R2,1744286078.0801003,653897964.950668,P4,1231980190.806105,1212842284.9506664,13071867.72257778,0.0,6400341.969545148,6671525.753032632,6066038.132860694,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,146071173.70030338,R2,1744286078.0801003,653897964.950668,P4,1231980190.806105,1212842284.9506664,13071867.722577784,0.0,6400341.96954515,6671525.753032633,6066038.132860695,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,983744.6392061249,R2,8764576.835129822,487871404.9506664,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R2->R2,0.0,0.0,3.725290298461914e-09,0.0,1.862645149230957e-09,9.313225746154785e-10,9.313225746154785e-10,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,983744.6392061249,-792767.2292564679,-44128595.04933202,NONE->R2,0.0,-146071173.70030338,117713921.9198997,44128595.04933202,R2->NONE,8330d1f142b47191a12a234dc94d5072d1ca4284d6d945621c5db50fd7136d2e
LA-0432,432,4f4d97a7e6abad40bb69e0f9f007c3fa630a0481cfb4b97be8ade7612d310f61,P1,1222913832.11816,1203775926.2627215,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14705657.607258765,0.0,NONE,0.0,0.0,666832.0909556724,0.0,NONE,9085753.202477753,505749366.26272166,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1222913832.11816,1203775926.2627215,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14705657.607258765,0.0,NONE,0.0,0.0,666832.0909556724,0.0,NONE,9085753.202477753,505749366.26272166,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1222913832.11816,1203775926.2627215,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14705657.607258765,0.0,NONE,0.0,0.0,666832.0909556724,0.0,NONE,9085753.202477753,505749366.26272166,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,343e6acee76299761dcf9d3a138d2a71ea4fdb32288f779aeaf9aa225fd6c69d
LA-0433,433,2122d3f36328d1fe940c02204634c6c71ee92980e3f03170baef3e1d272ea5e1,P1,1230239603.001635,1211101697.1461966,19137905.85543848,19137905.85543848,0.0,0.0,0.0,17103145.23447843,0.0,NONE,0.0,0.0,559114.7812893173,0.0,NONE,9217360.181557138,513075137.14619654,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1230239603.001635,1211101697.1461966,19137905.85543848,19137905.85543848,0.0,0.0,0.0,17103145.23447843,0.0,NONE,0.0,0.0,559114.7812893173,0.0,NONE,9217360.181557138,513075137.14619654,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1230239603.001635,1211101697.1461966,19137905.85543848,19137905.85543848,0.0,0.0,0.0,17103145.23447843,0.0,NONE,0.0,0.0,559114.7812893173,0.0,NONE,9217360.181557138,513075137.14619654,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,192c58a2c0a51a973e53f7e119457fbf4bf64c2f3af69358689422181b7a3da7
LA-0434,434,eaedf29b3f0adcc63ef9891f0af185763f8d102f02654270b1c9ecc613eea483,P4,1159816079.7637694,1140678173.908331,3818876.487551288,0.0,3818876.487551288,0.0,15319029.367887188,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,3768931.7174847214,R0,7468153.454806175,415707293.9083309,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1159816079.7637694,1140678173.908331,3818876.487551288,0.0,3818876.487551288,0.0,15319029.367887188,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,559629255.0204587,R0,1551786848.8805285,581733853.9083325,P4,1159816079.7637694,1140678173.908331,3818876.487551288,0.0,3818876.487551288,0.0,15319029.367887188,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,559629255.0204587,R0,1551786848.8805285,581733853.9083325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-3768931.7174847214,2089190.6095801145,116292706.09166753,R0->NONE,0.0,559629255.0204587,-310213151.11947155,-116292706.09166753,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,3d02b031657f5e589a3102990162a97d9578049de8b730f113a9461b09bf9924
LA-0435,435,5d41e2ec244437cebb14d9c76232f1fb4b4214787adc9196bd6d0f10ed5b1a62,P4,1213843650.2489145,1194705744.393476,2805302.776339224,0.0,2805302.776339224,0.0,16332603.079099253,0.0,12678312.724691568,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,114859407.81836312,R0,1767781008.3052642,662705744.3934774,P4,1213843650.2489145,1194705744.393476,2805302.776339224,0.0,2805302.776339224,0.0,16332603.079099253,0.0,12678312.724691568,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,114859407.81836312,R0,1767781008.3052642,662705744.3934774,P4,1213843650.2489145,1194705744.393476,2805302.776339224,0.0,2805302.776339224,0.0,16332603.079099253,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,202479373.15962145,R0,1695906488.4589136,635761424.3934776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-12678312.724691568,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,87619965.34125833,-71874519.84635067,-26944319.99999988,R0->R0,3bbab1a6145b6fd417fdcd41f1fa45a7433f068c00a1492f44ac112955e856c9
